episode,wall_s,steps,p0_transitions,p1_transitions,p2_transitions,p3_transitions,p0_train_calls,p1_train_calls,p2_train_calls,p3_train_calls,eps_p0,eps_p1,eps_p2,eps_p3
328,0.102401,63,20,22,9,12,20,22,9,12,0.1,0.1,0.1,0.1
329,0.145328,78,22,20,18,18,22,20,18,18,0.1,0.1,0.1,0.1
330,0.105881,69,21,17,13,18,21,17,13,18,0.1,0.1,0.1,0.1
331,0.090152,69,18,21,17,13,18,21,17,13,0.1,0.1,0.1,0.1
332,0.10835,81,23,18,19,21,23,18,19,21,0.1,0.1,0.1,0.1
333,0.142533,88,17,25,24,22,17,25,24,22,0.1,0.1,0.1,0.1
334,0.11299,72,21,19,22,10,21,19,22,10,0.1,0.1,0.1,0.1
335,0.103892,79,22,20,21,16,22,20,21,16,0.1,0.1,0.1,0.1
336,0.099634,80,14,23,21,22,14,23,21,22,0.1,0.1,0.1,0.1
337,0.112291,88,21,23,25,19,21,23,25,19,0.1,0.1,0.1,0.1
338,0.138299,94,25,26,20,23,25,26,20,23,0.1,0.1,0.1,0.1
339,0.087937,64,9,18,16,21,9,18,16,21,0.1,0.1,0.1,0.1
340,0.123787,77,19,20,18,20,19,20,18,20,0.1,0.1,0.1,0.1
341,0.114016,74,18,20,19,17,18,20,19,17,0.1,0.1,0.1,0.1
342,0.119138,72,19,18,16,19,19,18,16,19,0.1,0.1,0.1,0.1
343,0.119511,77,22,14,18,23,22,14,18,23,0.1,0.1,0.1,0.1
344,0.129272,82,22,25,17,18,22,25,17,18,0.1,0.1,0.1,0.1
345,0.103616,64,20,13,14,17,20,13,14,17,0.1,0.1,0.1,0.1
346,0.097814,64,18,9,20,17,18,9,20,17,0.1,0.1,0.1,0.1
347,0.11326,72,18,19,17,18,18,19,17,18,0.1,0.1,0.1,0.1
348,0.125567,77,20,16,18,23,20,16,18,23,0.1,0.1,0.1,0.1
349,0.100723,70,21,18,14,17,21,18,14,17,0.1,0.1,0.1,0.1
350,0.111772,77,19,21,22,15,19,21,22,15,0.1,0.1,0.1,0.1
351,0.11559,73,18,18,20,17,18,18,20,17,0.1,0.1,0.1,0.1
352,0.115213,76,18,20,16,22,18,20,16,22,0.1,0.1,0.1,0.1
353,0.092704,67,19,20,14,14,19,20,14,14,0.1,0.1,0.1,0.1
354,0.099048,71,20,18,16,17,20,18,16,17,0.1,0.1,0.1,0.1
355,0.135039,89,25,23,18,23,25,23,18,23,0.1,0.1,0.1,0.1
356,0.115613,70,9,21,17,23,9,21,17,23,0.1,0.1,0.1,0.1
357,0.112004,74,22,11,17,24,22,11,17,24,0.1,0.1,0.1,0.1
358,0.103036,77,13,24,19,21,13,24,19,21,0.1,0.1,0.1,0.1
359,0.103605,70,23,11,17,19,23,11,17,19,0.1,0.1,0.1,0.1
360,0.118066,73,23,17,8,25,23,17,8,25,0.1,0.1,0.1,0.1
361,0.116675,74,19,21,17,17,19,21,17,17,0.1,0.1,0.1,0.1
362,0.132031,83,22,19,23,19,22,19,23,19,0.1,0.1,0.1,0.1
363,0.143129,92,24,25,21,22,24,25,21,22,0.1,0.1,0.1,0.1
364,0.109635,79,20,23,15,21,20,23,15,21,0.1,0.1,0.1,0.1
365,0.120212,87,23,23,20,21,23,23,20,21,0.1,0.1,0.1,0.1
366,0.101391,75,15,22,18,20,15,22,18,20,0.1,0.1,0.1,0.1
367,0.125318,77,18,20,16,23,18,20,16,23,0.1,0.1,0.1,0.1
368,0.084695,62,16,16,10,20,16,16,10,20,0.1,0.1,0.1,0.1
369,0.122436,80,19,23,15,23,19,23,15,23,0.1,0.1,0.1,0.1
370,0.107379,74,22,20,14,18,22,20,14,18,0.1,0.1,0.1,0.1
371,0.092811,70,18,15,19,18,18,15,19,18,0.1,0.1,0.1,0.1
372,0.100052,74,20,15,21,18,20,15,21,18,0.1,0.1,0.1,0.1
373,0.119223,84,25,20,18,21,25,20,18,21,0.1,0.1,0.1,0.1
374,0.103177,72,20,13,22,17,20,13,22,17,0.1,0.1,0.1,0.1
375,0.091826,67,19,15,20,13,19,15,20,13,0.1,0.1,0.1,0.1
376,0.096034,73,20,17,17,19,20,17,17,19,0.1,0.1,0.1,0.1
377,0.098498,73,17,19,17,20,17,19,17,20,0.1,0.1,0.1,0.1
378,0.105636,77,20,16,17,24,20,16,17,24,0.1,0.1,0.1,0.1
379,0.10794,78,18,20,21,19,18,20,21,19,0.1,0.1,0.1,0.1
380,0.079335,60,18,14,16,12,18,14,16,12,0.1,0.1,0.1,0.1
381,0.109864,81,25,15,23,18,25,15,23,18,0.1,0.1,0.1,0.1
382,0.10335,71,19,19,16,17,19,19,16,17,0.1,0.1,0.1,0.1
383,0.104826,75,16,23,20,16,16,23,20,16,0.1,0.1,0.1,0.1
384,0.095796,73,21,22,11,19,21,22,11,19,0.1,0.1,0.1,0.1
385,0.09056,69,21,16,17,15,21,16,17,15,0.1,0.1,0.1,0.1
386,0.099763,76,17,18,19,22,17,18,19,22,0.1,0.1,0.1,0.1
387,0.096365,72,17,20,19,16,17,20,19,16,0.1,0.1,0.1,0.1
388,0.102377,76,20,22,15,19,20,22,15,19,0.1,0.1,0.1,0.1
389,0.105105,63,15,16,17,15,15,16,17,15,0.1,0.1,0.1,0.1
390,0.1041,64,16,15,18,15,16,15,18,15,0.1,0.1,0.1,0.1
391,0.130347,80,21,16,19,24,21,16,19,24,0.1,0.1,0.1,0.1
392,0.094811,63,15,20,16,12,15,20,16,12,0.1,0.1,0.1,0.1
393,0.119481,86,21,19,24,22,21,19,24,22,0.1,0.1,0.1,0.1
394,0.114241,74,18,19,17,20,18,19,17,20,0.1,0.1,0.1,0.1
395,0.144905,77,17,20,22,18,17,20,22,18,0.1,0.1,0.1,0.1
396,0.115303,74,14,21,19,20,14,21,19,20,0.1,0.1,0.1,0.1
397,0.113505,79,20,18,19,22,20,18,19,22,0.1,0.1,0.1,0.1
398,0.130124,78,22,23,20,13,22,23,20,13,0.1,0.1,0.1,0.1
399,0.110538,69,18,20,14,17,18,20,14,17,0.1,0.1,0.1,0.1
400,0.119818,80,18,25,14,23,18,25,14,23,0.1,0.1,0.1,0.1
401,0.097741,66,17,20,16,13,17,20,16,13,0.1,0.1,0.1,0.1
402,0.105758,70,11,21,18,20,11,21,18,20,0.1,0.1,0.1,0.1
403,0.121922,72,16,15,20,21,16,15,20,21,0.1,0.1,0.1,0.1
404,0.109704,76,14,21,22,19,14,21,22,19,0.1,0.1,0.1,0.1
405,0.104393,74,20,21,16,17,20,21,16,17,0.1,0.1,0.1,0.1
406,0.096922,69,20,17,13,19,20,17,13,19,0.1,0.1,0.1,0.1
407,0.116093,82,22,16,20,24,22,16,20,24,0.1,0.1,0.1,0.1
408,0.138264,84,22,24,19,19,22,24,19,19,0.1,0.1,0.1,0.1
409,0.11426,74,16,22,17,19,16,22,17,19,0.1,0.1,0.1,0.1
410,0.109499,76,20,19,22,15,20,19,22,15,0.1,0.1,0.1,0.1
411,0.099984,69,15,14,21,19,15,14,21,19,0.1,0.1,0.1,0.1
412,0.10276,73,16,18,19,20,16,18,19,20,0.1,0.1,0.1,0.1
413,0.111348,81,21,17,23,20,21,17,23,20,0.1,0.1,0.1,0.1
414,0.110773,71,22,20,13,16,22,20,13,16,0.1,0.1,0.1,0.1
415,0.115655,75,18,19,21,17,18,19,21,17,0.1,0.1,0.1,0.1
416,0.133128,87,20,23,24,20,20,23,24,20,0.1,0.1,0.1,0.1
417,0.112409,77,18,16,21,22,18,16,21,22,0.1,0.1,0.1,0.1
418,0.096228,65,13,16,19,17,13,16,19,17,0.1,0.1,0.1,0.1
419,0.113747,78,17,22,19,20,17,22,19,20,0.1,0.1,0.1,0.1
420,0.115605,72,19,13,20,20,19,13,20,20,0.1,0.1,0.1,0.1
421,0.103005,72,18,20,13,21,18,20,13,21,0.1,0.1,0.1,0.1
422,0.092683,70,19,21,13,17,19,21,13,17,0.1,0.1,0.1,0.1
423,0.114497,79,16,22,18,23,16,22,18,23,0.1,0.1,0.1,0.1
424,0.118909,81,22,22,14,23,22,22,14,23,0.1,0.1,0.1,0.1
425,0.119705,73,23,17,15,18,23,17,15,18,0.1,0.1,0.1,0.1
426,0.1219,73,15,16,22,20,15,16,22,20,0.1,0.1,0.1,0.1
427,0.135065,83,23,21,25,14,23,21,25,14,0.1,0.1,0.1,0.1
428,0.118391,77,20,20,20,17,20,20,20,17,0.1,0.1,0.1,0.1
429,0.107977,78,17,20,23,18,17,20,23,18,0.1,0.1,0.1,0.1
430,0.111444,81,23,13,25,20,23,13,25,20,0.1,0.1,0.1,0.1
431,0.128213,69,16,19,16,18,16,19,16,18,0.1,0.1,0.1,0.1
432,0.143868,78,16,23,20,19,16,23,20,19,0.1,0.1,0.1,0.1
433,0.108537,66,18,20,10,18,18,20,10,18,0.1,0.1,0.1,0.1
434,0.100962,70,15,22,14,19,15,22,14,19,0.1,0.1,0.1,0.1
435,0.078252,56,18,15,11,12,18,15,11,12,0.1,0.1,0.1,0.1
436,0.111515,77,19,22,11,25,19,22,11,25,0.1,0.1,0.1,0.1
437,0.112596,78,21,22,18,17,21,22,18,17,0.1,0.1,0.1,0.1
438,0.105378,72,17,19,16,20,17,19,16,20,0.1,0.1,0.1,0.1
439,0.124149,87,20,21,22,24,20,21,22,24,0.1,0.1,0.1,0.1
440,0.094525,66,17,19,17,13,17,19,17,13,0.1,0.1,0.1,0.1
441,0.1031,73,20,16,16,21,20,16,16,21,0.1,0.1,0.1,0.1
442,0.112969,69,15,15,20,19,15,15,20,19,0.1,0.1,0.1,0.1
443,0.124079,74,18,13,23,20,18,13,23,20,0.1,0.1,0.1,0.1
444,0.119693,72,19,20,15,18,19,20,15,18,0.1,0.1,0.1,0.1
445,0.103617,70,20,15,17,18,20,15,17,18,0.1,0.1,0.1,0.1
446,0.100297,62,19,10,17,16,19,10,17,16,0.1,0.1,0.1,0.1
447,0.108354,69,18,19,17,15,18,19,17,15,0.1,0.1,0.1,0.1
448,0.09926,69,16,16,17,20,16,16,17,20,0.1,0.1,0.1,0.1
449,0.119897,86,17,25,23,21,17,25,23,21,0.1,0.1,0.1,0.1
450,0.093055,65,16,18,15,16,16,18,15,16,0.1,0.1,0.1,0.1
451,0.107289,74,19,16,17,22,19,16,17,22,0.1,0.1,0.1,0.1
452,0.122495,82,20,23,18,21,20,23,18,21,0.1,0.1,0.1,0.1
453,0.111116,66,16,18,17,15,16,18,17,15,0.1,0.1,0.1,0.1
454,0.118516,79,14,25,23,17,14,25,23,17,0.1,0.1,0.1,0.1
455,0.104331,72,19,19,16,18,19,19,16,18,0.1,0.1,0.1,0.1
456,0.106191,72,20,13,23,16,20,13,23,16,0.1,0.1,0.1,0.1
457,0.119015,70,20,15,18,17,20,15,18,17,0.1,0.1,0.1,0.1
458,0.125298,77,16,21,21,19,16,21,21,19,0.1,0.1,0.1,0.1
459,0.108142,67,21,8,18,20,21,8,18,20,0.1,0.1,0.1,0.1
460,0.108104,67,15,17,19,16,15,17,19,16,0.1,0.1,0.1,0.1
461,0.093922,70,22,11,17,20,22,11,17,20,0.1,0.1,0.1,0.1
462,0.099379,72,21,16,17,18,21,16,17,18,0.1,0.1,0.1,0.1
463,0.099594,67,13,22,12,20,13,22,12,20,0.1,0.1,0.1,0.1
464,0.118501,71,21,18,12,20,21,18,12,20,0.1,0.1,0.1,0.1
465,0.126306,82,17,22,24,19,17,22,24,19,0.1,0.1,0.1,0.1
466,0.123114,71,20,21,11,19,20,21,11,19,0.1,0.1,0.1,0.1
467,0.117475,69,20,16,18,15,20,16,18,15,0.1,0.1,0.1,0.1
468,0.117974,71,15,20,17,19,15,20,17,19,0.1,0.1,0.1,0.1
469,0.116878,71,21,20,13,17,21,20,13,17,0.1,0.1,0.1,0.1
470,0.122359,73,22,19,16,16,22,19,16,16,0.1,0.1,0.1,0.1
471,0.134619,81,19,23,18,21,19,23,18,21,0.1,0.1,0.1,0.1
472,0.12479,81,21,22,17,21,21,22,17,21,0.1,0.1,0.1,0.1
473,0.117474,78,17,20,22,19,17,20,22,19,0.1,0.1,0.1,0.1
474,0.111811,76,16,20,18,22,16,20,18,22,0.1,0.1,0.1,0.1
475,0.100496,69,19,21,22,7,19,21,22,7,0.1,0.1,0.1,0.1
476,0.099256,70,22,19,18,11,22,19,18,11,0.1,0.1,0.1,0.1
477,0.10264,76,15,20,22,19,15,20,22,19,0.1,0.1,0.1,0.1
478,0.086176,64,19,16,11,18,19,16,11,18,0.1,0.1,0.1,0.1
479,0.121311,78,17,22,23,16,17,22,23,16,0.1,0.1,0.1,0.1
480,0.097947,66,21,17,10,18,21,17,10,18,0.1,0.1,0.1,0.1
481,0.110946,78,21,22,22,13,21,22,22,13,0.1,0.1,0.1,0.1
482,0.13225,92,24,22,23,23,24,22,23,23,0.1,0.1,0.1,0.1
483,0.111516,78,21,18,19,20,21,18,19,20,0.1,0.1,0.1,0.1
484,0.106789,74,20,21,19,14,20,21,19,14,0.1,0.1,0.1,0.1
485,0.124677,71,17,18,22,14,17,18,22,14,0.1,0.1,0.1,0.1
486,0.122047,72,17,11,24,20,17,11,24,20,0.1,0.1,0.1,0.1
487,0.135771,83,19,21,21,22,19,21,21,22,0.1,0.1,0.1,0.1
488,0.125521,76,21,23,14,18,21,23,14,18,0.1,0.1,0.1,0.1
489,0.091235,65,13,12,22,18,13,12,22,18,0.1,0.1,0.1,0.1
490,0.114551,74,20,22,17,15,20,22,17,15,0.1,0.1,0.1,0.1
491,0.107608,75,23,15,19,18,23,15,19,18,0.1,0.1,0.1,0.1
492,0.108947,78,16,22,18,22,16,22,18,22,0.1,0.1,0.1,0.1
493,0.106829,72,21,15,20,16,21,15,20,16,0.1,0.1,0.1,0.1
494,0.122681,76,17,19,20,20,17,19,20,20,0.1,0.1,0.1,0.1
495,0.124645,77,19,17,20,21,19,17,20,21,0.1,0.1,0.1,0.1
496,0.117889,74,15,16,22,21,15,16,22,21,0.1,0.1,0.1,0.1
497,0.116143,74,18,21,15,20,18,21,15,20,0.1,0.1,0.1,0.1
498,0.116672,80,18,21,18,23,18,21,18,23,0.1,0.1,0.1,0.1
499,0.110556,76,15,22,16,23,15,22,16,23,0.1,0.1,0.1,0.1
500,0.088351,66,20,18,14,14,20,18,14,14,0.1,0.1,0.1,0.1
501,0.114582,86,23,20,24,19,23,20,24,19,0.1,0.1,0.1,0.1
502,0.116918,80,18,22,20,20,18,22,20,20,0.1,0.1,0.1,0.1
503,0.115427,74,21,19,20,14,21,19,20,14,0.1,0.1,0.1,0.1
504,0.141453,81,19,19,21,22,19,19,21,22,0.1,0.1,0.1,0.1
505,0.100153,66,14,16,19,17,14,16,19,17,0.1,0.1,0.1,0.1
506,0.106743,72,21,17,15,19,21,17,15,19,0.1,0.1,0.1,0.1
507,0.117535,74,20,18,16,20,20,18,16,20,0.1,0.1,0.1,0.1
508,0.124075,76,14,22,17,23,14,22,17,23,0.1,0.1,0.1,0.1
509,0.140892,83,19,23,20,21,19,23,20,21,0.1,0.1,0.1,0.1
510,0.122814,78,17,19,20,22,17,19,20,22,0.1,0.1,0.1,0.1
511,0.090961,65,18,20,16,11,18,20,16,11,0.1,0.1,0.1,0.1
512,0.108772,76,20,17,17,22,20,17,17,22,0.1,0.1,0.1,0.1
513,0.275371,74,12,23,22,17,12,23,22,17,0.1,0.1,0.1,0.1
514,0.301668,79,16,21,21,21,16,21,21,21,0.1,0.1,0.1,0.1
515,0.186202,65,18,12,20,15,18,12,20,15,0.1,0.1,0.1,0.1
516,0.199387,84,23,19,21,21,23,19,21,21,0.1,0.1,0.1,0.1
517,0.167761,79,22,17,19,21,22,17,19,21,0.1,0.1,0.1,0.1
518,0.148126,69,13,20,20,16,13,20,20,16,0.1,0.1,0.1,0.1
519,0.148219,73,20,21,18,14,20,21,18,14,0.1,0.1,0.1,0.1
520,0.125279,65,14,19,15,17,14,19,15,17,0.1,0.1,0.1,0.1
521,0.151829,80,19,23,21,17,19,23,21,17,0.1,0.1,0.1,0.1
522,0.118538,70,14,19,20,17,14,19,20,17,0.1,0.1,0.1,0.1
523,0.120124,72,20,17,17,18,20,17,17,18,0.1,0.1,0.1,0.1
524,0.120697,77,21,19,15,22,21,19,15,22,0.1,0.1,0.1,0.1
525,0.133891,80,22,19,16,23,22,19,16,23,0.1,0.1,0.1,0.1
526,0.123205,77,20,11,22,24,20,11,22,24,0.1,0.1,0.1,0.1
527,0.114349,72,13,19,20,20,13,19,20,20,0.1,0.1,0.1,0.1
528,0.11308,72,17,12,21,22,17,12,21,22,0.1,0.1,0.1,0.1
529,0.126467,78,21,16,18,23,21,16,18,23,0.1,0.1,0.1,0.1
530,0.131754,75,18,19,21,17,18,19,21,17,0.1,0.1,0.1,0.1
531,0.138076,70,18,18,18,16,18,18,18,16,0.1,0.1,0.1,0.1
532,0.132477,64,19,18,14,13,19,18,14,13,0.1,0.1,0.1,0.1
533,0.140159,69,20,14,15,20,20,14,15,20,0.1,0.1,0.1,0.1
534,0.138474,71,19,17,19,16,19,17,19,16,0.1,0.1,0.1,0.1
535,0.137706,80,24,25,18,13,24,25,18,13,0.1,0.1,0.1,0.1
536,0.113613,78,20,18,24,16,20,18,24,16,0.1,0.1,0.1,0.1
537,0.11737,82,21,17,24,20,21,17,24,20,0.1,0.1,0.1,0.1
538,0.1511,94,25,27,21,21,25,27,21,21,0.1,0.1,0.1,0.1
539,0.124878,78,20,22,17,19,20,22,17,19,0.1,0.1,0.1,0.1
540,0.103164,72,16,19,21,16,16,19,21,16,0.1,0.1,0.1,0.1
541,0.100577,71,17,21,18,15,17,21,18,15,0.1,0.1,0.1,0.1
542,0.109897,80,21,16,21,22,21,16,21,22,0.1,0.1,0.1,0.1
543,0.100026,73,19,22,14,18,19,22,14,18,0.1,0.1,0.1,0.1
544,0.103955,76,14,23,19,20,14,23,19,20,0.1,0.1,0.1,0.1
545,0.110206,79,19,22,21,17,19,22,21,17,0.1,0.1,0.1,0.1
546,0.099339,70,21,20,12,17,21,20,12,17,0.1,0.1,0.1,0.1
547,0.106299,71,14,19,20,18,14,19,20,18,0.1,0.1,0.1,0.1
548,0.094374,66,17,22,13,14,17,22,13,14,0.1,0.1,0.1,0.1
549,0.101133,72,22,16,15,19,22,16,15,19,0.1,0.1,0.1,0.1
550,0.117582,83,21,15,23,24,21,15,23,24,0.1,0.1,0.1,0.1
551,0.094293,66,17,20,13,16,17,20,13,16,0.1,0.1,0.1,0.1
552,0.092492,67,18,19,8,22,18,19,8,22,0.1,0.1,0.1,0.1
553,0.110242,67,19,12,20,16,19,12,20,16,0.1,0.1,0.1,0.1
554,0.134309,75,21,17,18,19,21,17,18,19,0.1,0.1,0.1,0.1
555,0.117541,66,17,17,15,17,17,17,15,17,0.1,0.1,0.1,0.1
556,0.126666,78,14,21,25,18,14,21,25,18,0.1,0.1,0.1,0.1
557,0.113041,79,21,22,18,18,21,22,18,18,0.1,0.1,0.1,0.1
558,0.095143,68,16,18,14,20,16,18,14,20,0.1,0.1,0.1,0.1
559,0.108801,78,19,17,20,22,19,17,20,22,0.1,0.1,0.1,0.1
560,0.114425,83,20,21,24,18,20,21,24,18,0.1,0.1,0.1,0.1
561,0.103499,80,20,23,14,23,20,23,14,23,0.1,0.1,0.1,0.1
562,0.103277,79,20,19,18,22,20,19,18,22,0.1,0.1,0.1,0.1
563,0.126378,82,21,21,22,18,21,21,22,18,0.1,0.1,0.1,0.1
564,0.106798,70,15,16,22,17,15,16,22,17,0.1,0.1,0.1,0.1
565,0.122022,89,18,25,22,24,18,25,22,24,0.1,0.1,0.1,0.1
566,0.094596,69,19,21,17,12,19,21,17,12,0.1,0.1,0.1,0.1
567,0.090733,67,22,18,19,8,22,18,19,8,0.1,0.1,0.1,0.1
568,0.093142,65,9,18,21,17,9,18,21,17,0.1,0.1,0.1,0.1
569,0.097459,70,19,14,16,21,19,14,16,21,0.1,0.1,0.1,0.1
570,0.122933,88,25,18,22,23,25,18,22,23,0.1,0.1,0.1,0.1
571,0.116478,74,21,16,19,18,21,16,19,18,0.1,0.1,0.1,0.1
572,0.115399,68,20,17,11,20,20,17,11,20,0.1,0.1,0.1,0.1
573,0.133406,78,23,17,17,21,23,17,17,21,0.1,0.1,0.1,0.1
574,0.129889,75,20,15,18,22,20,15,18,22,0.1,0.1,0.1,0.1
575,0.103901,73,10,22,18,23,10,22,18,23,0.1,0.1,0.1,0.1
576,0.123511,78,24,16,17,21,24,16,17,21,0.1,0.1,0.1,0.1
577,0.112028,70,18,13,21,18,18,13,21,18,0.1,0.1,0.1,0.1
578,0.124318,80,19,18,22,21,19,18,22,21,0.1,0.1,0.1,0.1
579,0.106005,70,19,18,20,13,19,18,20,13,0.1,0.1,0.1,0.1
580,0.103657,68,9,16,21,22,9,16,21,22,0.1,0.1,0.1,0.1
581,0.113942,75,13,21,23,18,13,21,23,18,0.1,0.1,0.1,0.1
582,0.114621,75,16,17,22,20,16,17,22,20,0.1,0.1,0.1,0.1
583,0.114757,79,19,17,21,22,19,17,21,22,0.1,0.1,0.1,0.1
584,0.118231,86,19,21,22,24,19,21,22,24,0.1,0.1,0.1,0.1
585,0.106141,77,19,20,21,17,19,20,21,17,0.1,0.1,0.1,0.1
586,0.098934,72,20,17,11,24,20,17,11,24,0.1,0.1,0.1,0.1
587,0.107122,78,22,17,20,19,22,17,20,19,0.1,0.1,0.1,0.1
588,0.094598,68,16,17,21,14,16,17,21,14,0.1,0.1,0.1,0.1
589,0.10231,68,14,18,21,15,14,18,21,15,0.1,0.1,0.1,0.1
590,0.126153,76,22,17,19,18,22,17,19,18,0.1,0.1,0.1,0.1
591,0.122679,80,22,14,23,21,22,14,23,21,0.1,0.1,0.1,0.1
592,0.127959,80,18,23,22,17,18,23,22,17,0.1,0.1,0.1,0.1
593,0.12966,78,14,21,23,20,14,21,23,20,0.1,0.1,0.1,0.1
594,0.110203,81,19,21,18,23,19,21,18,23,0.1,0.1,0.1,0.1
595,0.102336,74,18,22,16,18,18,22,16,18,0.1,0.1,0.1,0.1
596,0.103519,76,22,19,19,16,22,19,19,16,0.1,0.1,0.1,0.1
597,0.097357,71,20,14,18,19,20,14,18,19,0.1,0.1,0.1,0.1
598,0.123134,76,21,17,22,16,21,17,22,16,0.1,0.1,0.1,0.1
599,0.106614,66,12,18,19,17,12,18,19,17,0.1,0.1,0.1,0.1
600,0.101747,74,18,21,12,23,18,21,12,23,0.1,0.1,0.1,0.1
601,0.088637,61,21,16,17,7,21,16,17,7,0.1,0.1,0.1,0.1
602,0.103767,73,16,19,21,17,16,19,21,17,0.1,0.1,0.1,0.1
603,0.109762,81,18,21,20,22,18,21,20,22,0.1,0.1,0.1,0.1
604,0.102032,76,23,14,19,20,23,14,19,20,0.1,0.1,0.1,0.1
605,0.118649,87,19,22,24,22,19,22,24,22,0.1,0.1,0.1,0.1
606,0.118081,86,23,19,20,24,23,19,20,24,0.1,0.1,0.1,0.1
607,0.116655,86,25,21,16,24,25,21,16,24,0.1,0.1,0.1,0.1
608,0.117406,74,23,18,15,18,23,18,15,18,0.1,0.1,0.1,0.1
609,0.128245,90,20,25,23,22,20,25,23,22,0.1,0.1,0.1,0.1
610,0.128139,90,25,21,24,20,25,21,24,20,0.1,0.1,0.1,0.1
611,0.110631,79,24,13,23,19,24,13,23,19,0.1,0.1,0.1,0.1
612,0.148582,88,24,25,21,18,24,25,21,18,0.1,0.1,0.1,0.1
613,0.130213,89,21,25,15,28,21,25,15,28,0.1,0.1,0.1,0.1
614,0.104426,75,23,14,18,20,23,14,18,20,0.1,0.1,0.1,0.1
615,0.118393,85,21,22,17,25,21,22,17,25,0.1,0.1,0.1,0.1
616,0.115965,76,24,16,17,19,24,16,17,19,0.1,0.1,0.1,0.1
617,0.124061,79,22,19,20,18,22,19,20,18,0.1,0.1,0.1,0.1
618,0.124046,84,23,24,21,16,23,24,21,16,0.1,0.1,0.1,0.1
619,0.107798,83,23,20,25,15,23,20,25,15,0.1,0.1,0.1,0.1
620,0.116233,89,22,23,23,21,22,23,23,21,0.1,0.1,0.1,0.1
621,0.128112,93,24,26,21,22,24,26,21,22,0.1,0.1,0.1,0.1
622,0.128451,83,24,15,25,19,24,15,25,19,0.1,0.1,0.1,0.1
623,0.117871,76,22,17,16,21,22,17,16,21,0.1,0.1,0.1,0.1
624,0.154169,96,27,21,23,25,27,21,23,25,0.1,0.1,0.1,0.1
625,0.118654,77,22,14,20,21,22,14,20,21,0.1,0.1,0.1,0.1
626,0.136054,94,25,20,27,22,25,20,27,22,0.1,0.1,0.1,0.1
627,0.107066,78,21,15,24,18,21,15,24,18,0.1,0.1,0.1,0.1
628,0.101822,73,21,12,23,17,21,12,23,17,0.1,0.1,0.1,0.1
629,0.11141,77,21,17,22,17,21,17,22,17,0.1,0.1,0.1,0.1
630,0.118753,79,22,14,25,18,22,14,25,18,0.1,0.1,0.1,0.1
631,0.113909,80,21,17,23,19,21,17,23,19,0.1,0.1,0.1,0.1
632,0.115535,82,26,21,17,18,26,21,17,18,0.1,0.1,0.1,0.1
633,0.11274,79,14,22,23,20,14,22,23,20,0.1,0.1,0.1,0.1
634,0.109376,79,24,16,19,20,24,16,19,20,0.1,0.1,0.1,0.1
635,0.128218,90,24,21,22,23,24,21,22,23,0.1,0.1,0.1,0.1
636,0.132189,89,25,21,23,20,25,21,23,20,0.1,0.1,0.1,0.1
637,0.11089,83,25,20,17,21,25,20,17,21,0.1,0.1,0.1,0.1
638,0.122468,83,29,20,24,10,29,20,24,10,0.1,0.1,0.1,0.1
639,0.097513,63,19,17,15,12,19,17,15,12,0.1,0.1,0.1,0.1
640,0.129986,85,20,23,25,17,20,23,25,17,0.1,0.1,0.1,0.1
641,0.143162,100,24,18,28,30,24,18,28,30,0.1,0.1,0.1,0.1
642,0.129776,90,27,22,24,17,27,22,24,17,0.1,0.1,0.1,0.1
643,0.116452,74,17,23,19,15,17,23,19,15,0.1,0.1,0.1,0.1
644,0.120842,74,17,20,22,15,17,20,22,15,0.1,0.1,0.1,0.1
645,0.143149,89,29,20,24,16,29,20,24,16,0.1,0.1,0.1,0.1
646,0.137426,86,23,17,26,20,23,17,26,20,0.1,0.1,0.1,0.1
647,0.149075,88,28,26,20,14,28,26,20,14,0.1,0.1,0.1,0.1
648,0.115282,77,18,19,25,15,18,19,25,15,0.1,0.1,0.1,0.1
649,0.107149,81,23,25,22,11,23,25,22,11,0.1,0.1,0.1,0.1
650,0.116449,89,21,27,25,16,21,27,25,16,0.1,0.1,0.1,0.1
651,0.125322,88,27,20,24,17,27,20,24,17,0.1,0.1,0.1,0.1
652,0.139466,88,26,23,24,15,26,23,24,15,0.1,0.1,0.1,0.1
653,0.146281,91,27,19,32,13,27,19,32,13,0.1,0.1,0.1,0.1
654,0.13328,84,20,27,25,12,20,27,25,12,0.1,0.1,0.1,0.1
655,0.133586,84,19,24,25,16,19,24,25,16,0.1,0.1,0.1,0.1
656,0.120893,76,25,18,21,12,25,18,21,12,0.1,0.1,0.1,0.1
657,0.127582,78,25,15,22,16,25,15,22,16,0.1,0.1,0.1,0.1
658,0.147338,92,29,22,25,16,29,22,25,16,0.1,0.1,0.1,0.1
659,0.139353,85,20,21,26,18,20,21,26,18,0.1,0.1,0.1,0.1
660,0.155216,96,31,28,22,15,31,28,22,15,0.1,0.1,0.1,0.1
661,0.142428,88,20,25,29,14,20,25,29,14,0.1,0.1,0.1,0.1
662,0.107149,73,23,11,21,18,23,11,21,18,0.1,0.1,0.1,0.1
663,0.137873,95,26,28,23,18,26,28,23,18,0.1,0.1,0.1,0.1
664,0.150684,97,24,26,29,18,24,26,29,18,0.1,0.1,0.1,0.1
665,0.135894,87,21,22,27,17,21,22,27,17,0.1,0.1,0.1,0.1
666,0.126739,90,24,19,26,21,24,19,26,21,0.1,0.1,0.1,0.1
