episode,ep_length,ep_env_return_p0,ep_shaping_return_p0,ep_final_bonus_p0,ep_env_return_avg,ep_shaping_return_avg,ep_final_bonus_avg,epsilon
349,21.0,2.0,0.0,0.0,1.5,0.0,0.0,0.05
350,35.0,1.0,0.0,0.0,1.5,0.0,0.0,0.05
351,28.0,0.0,0.0,0.0,1.5,0.0,0.0,0.05
352,30.0,2.0,0.0,0.0,1.5,0.0,0.0,0.05
353,32.0,3.0,0.0,0.0,1.5,0.0,0.0,0.05
354,30.0,3.0,0.0,0.0,1.5,0.0,0.0,0.05
355,33.0,3.0,0.0,0.0,1.5,0.0,0.0,0.05
356,23.0,1.0,0.0,0.0,1.5,0.0,0.0,0.05
357,31.0,1.0,0.0,0.0,1.5,0.0,0.0,0.05
358,26.0,0.0,0.0,0.0,1.5,0.0,0.0,0.05
359,36.0,0.0,0.0,0.0,1.5,0.0,0.0,0.05
360,26.0,2.0,0.0,0.0,1.5,0.0,0.0,0.05
361,33.0,1.0,0.0,0.0,1.5,0.0,0.0,0.05
362,23.0,0.0,0.0,0.0,1.5,0.0,0.0,0.05
363,28.0,2.0,0.0,0.0,1.5,0.0,0.0,0.05
364,26.0,0.0,0.0,0.0,1.5,0.0,0.0,0.05
365,29.0,2.0,0.0,0.0,1.5,0.0,0.0,0.05
366,29.0,0.0,0.0,0.0,1.5,0.0,0.0,0.05
367,35.0,2.0,0.0,0.0,1.5,0.0,0.0,0.05
368,31.0,3.0,0.0,0.0,1.5,0.0,0.0,0.05
369,31.0,0.0,0.0,0.0,1.5,0.0,0.0,0.05
370,27.0,2.0,0.0,0.0,1.5,0.0,0.0,0.05
371,31.0,3.0,0.0,0.0,1.5,0.0,0.0,0.05
372,24.0,0.0,0.0,0.0,1.5,0.0,0.0,0.05
373,31.0,2.0,0.0,0.0,1.5,0.0,0.0,0.05
374,32.0,1.0,0.0,0.0,1.5,0.0,0.0,0.05
375,31.0,3.0,0.0,0.0,1.5,0.0,0.0,0.05
376,35.0,3.0,0.0,0.0,1.5,0.0,0.0,0.05
377,24.0,3.0,0.0,0.0,1.5,0.0,0.0,0.05
378,23.0,3.0,0.0,0.0,1.5,0.0,0.0,0.05
379,33.0,3.0,0.0,0.0,1.5,0.0,0.0,0.05
380,32.0,0.0,0.0,0.0,1.5,0.0,0.0,0.05
381,30.0,0.0,0.0,0.0,1.5,0.0,0.0,0.05
382,28.0,2.0,0.0,0.0,1.5,0.0,0.0,0.05
383,27.0,3.0,0.0,0.0,1.5,0.0,0.0,0.05
384,23.0,3.0,0.0,0.0,1.5,0.0,0.0,0.05
385,26.0,1.0,0.0,0.0,1.5,0.0,0.0,0.05
386,38.0,2.0,0.0,0.0,1.5,0.0,0.0,0.05
387,30.0,3.0,0.0,0.0,1.5,0.0,0.0,0.05
388,28.0,0.0,0.0,0.0,1.5,0.0,0.0,0.05
389,38.0,2.0,0.0,0.0,1.5,0.0,0.0,0.05
390,32.0,2.0,0.0,0.0,1.5,0.0,0.0,0.05
391,22.0,1.0,0.0,0.0,1.5,0.0,0.0,0.05
392,23.0,2.0,0.0,0.0,1.5,0.0,0.0,0.05
393,28.0,0.0,0.0,0.0,1.5,0.0,0.0,0.05
394,31.0,3.0,0.0,0.0,1.5,0.0,0.0,0.05
395,31.0,1.0,0.0,0.0,1.5,0.0,0.0,0.05
396,22.0,2.0,0.0,0.0,1.5,0.0,0.0,0.05
397,34.0,2.0,0.0,0.0,1.5,0.0,0.0,0.05
398,29.0,2.0,0.0,0.0,1.5,0.0,0.0,0.05
399,32.0,2.0,0.0,0.0,1.5,0.0,0.0,0.05
400,23.0,1.0,0.0,0.0,1.5,0.0,0.0,0.05
401,34.0,0.0,0.0,0.0,1.5,0.0,0.0,0.05
402,26.0,0.0,0.0,0.0,1.5,0.0,0.0,0.05
403,26.0,0.0,0.0,0.0,1.5,0.0,0.0,0.05
404,29.0,2.0,0.0,0.0,1.5,0.0,0.0,0.05
405,29.0,0.0,0.0,0.0,1.5,0.0,0.0,0.05
406,30.0,3.0,0.0,0.0,1.5,0.0,0.0,0.05
407,30.0,2.0,0.0,0.0,1.5,0.0,0.0,0.05
408,20.0,1.0,0.0,0.0,1.5,0.0,0.0,0.05
409,22.0,2.0,0.0,0.0,1.5,0.0,0.0,0.05
410,28.0,1.0,0.0,0.0,1.5,0.0,0.0,0.05
411,40.0,1.0,0.0,0.0,1.5,0.0,0.0,0.05
412,34.0,3.0,0.0,0.0,1.5,0.0,0.0,0.05
413,29.0,2.0,0.0,0.0,1.5,0.0,0.0,0.05
414,27.0,2.0,0.0,0.0,1.5,0.0,0.0,0.05
415,28.0,0.0,0.0,0.0,1.5,0.0,0.0,0.05
416,30.0,1.0,0.0,0.0,1.5,0.0,0.0,0.05
417,36.0,3.0,0.0,0.0,1.5,0.0,0.0,0.05
418,41.0,1.0,0.0,0.0,1.5,0.0,0.0,0.05
419,28.0,1.0,0.0,0.0,1.5,0.0,0.0,0.05
420,26.0,2.0,0.0,0.0,1.5,0.0,0.0,0.05
421,26.0,0.0,0.0,0.0,1.5,0.0,0.0,0.05
422,22.0,1.0,0.0,0.0,1.5,0.0,0.0,0.05
423,28.0,0.0,0.0,0.0,1.5,0.0,0.0,0.05
424,25.0,0.0,0.0,0.0,1.5,0.0,0.0,0.05
425,19.0,1.0,0.0,0.0,1.5,0.0,0.0,0.05
426,28.0,2.0,0.0,0.0,1.5,0.0,0.0,0.05
427,28.0,3.0,0.0,0.0,1.5,0.0,0.0,0.05
428,29.0,1.0,0.0,0.0,1.5,0.0,0.0,0.05
429,31.0,1.0,0.0,0.0,1.5,0.0,0.0,0.05
430,22.0,1.0,0.0,0.0,1.5,0.0,0.0,0.05
431,27.0,1.0,0.0,0.0,1.5,0.0,0.0,0.05
432,28.0,0.0,0.0,0.0,1.5,0.0,0.0,0.05
433,27.0,3.0,0.0,0.0,1.5,0.0,0.0,0.05
434,39.0,1.0,0.0,0.0,1.5,0.0,0.0,0.05
435,32.0,2.0,0.0,0.0,1.5,0.0,0.0,0.05
436,36.0,2.0,0.0,0.0,1.5,0.0,0.0,0.05
437,34.0,2.0,0.0,0.0,1.5,0.0,0.0,0.05
438,35.0,1.0,0.0,0.0,1.5,0.0,0.0,0.05
439,25.0,3.0,0.0,0.0,1.5,0.0,0.0,0.05
440,30.0,2.0,0.0,0.0,1.5,0.0,0.0,0.05
441,28.0,0.0,0.0,0.0,1.5,0.0,0.0,0.05
442,30.0,1.0,0.0,0.0,1.5,0.0,0.0,0.05
443,25.0,3.0,0.0,0.0,1.5,0.0,0.0,0.05
444,31.0,0.0,0.0,0.0,1.5,0.0,0.0,0.05
445,30.0,1.0,0.0,0.0,1.5,0.0,0.0,0.05
446,32.0,0.0,0.0,0.0,1.5,0.0,0.0,0.05
447,31.0,3.0,0.0,0.0,1.5,0.0,0.0,0.05
448,24.0,3.0,0.0,0.0,1.5,0.0,0.0,0.05
449,29.0,1.0,0.0,0.0,1.5,0.0,0.0,0.05
450,30.0,2.0,0.0,0.0,1.5,0.0,0.0,0.05
451,34.0,1.0,0.0,0.0,1.5,0.0,0.0,0.05
452,26.0,2.0,0.0,0.0,1.5,0.0,0.0,0.05
453,27.0,3.0,0.0,0.0,1.5,0.0,0.0,0.05
454,31.0,3.0,0.0,0.0,1.5,0.0,0.0,0.05
455,31.0,2.0,0.0,0.0,1.5,0.0,0.0,0.05
456,27.0,3.0,0.0,0.0,1.5,0.0,0.0,0.05
457,28.0,2.0,0.0,0.0,1.5,0.0,0.0,0.05
458,26.0,1.0,0.0,0.0,1.5,0.0,0.0,0.05
459,30.0,3.0,0.0,0.0,1.5,0.0,0.0,0.05
460,27.0,2.0,0.0,0.0,1.5,0.0,0.0,0.05
461,30.0,3.0,0.0,0.0,1.5,0.0,0.0,0.05
462,30.0,2.0,0.0,0.0,1.5,0.0,0.0,0.05
463,30.0,1.0,0.0,0.0,1.5,0.0,0.0,0.05
464,32.0,2.0,0.0,0.0,1.5,0.0,0.0,0.05
465,22.0,3.0,0.0,0.0,1.5,0.0,0.0,0.05
466,27.0,1.0,0.0,0.0,1.5,0.0,0.0,0.05
467,37.0,0.0,0.0,0.0,1.5,0.0,0.0,0.05
468,31.0,1.0,0.0,0.0,1.5,0.0,0.0,0.05
469,21.0,2.0,0.0,0.0,1.5,0.0,0.0,0.05
470,30.0,0.0,0.0,0.0,1.5,0.0,0.0,0.05
471,33.0,1.0,0.0,0.0,1.5,0.0,0.0,0.05
472,26.0,0.0,0.0,0.0,1.5,0.0,0.0,0.05
473,23.0,0.0,0.0,0.0,1.5,0.0,0.0,0.05
474,39.0,0.0,0.0,0.0,1.5,0.0,0.0,0.05
475,23.0,1.0,0.0,0.0,1.5,0.0,0.0,0.05
476,28.0,0.0,0.0,0.0,1.5,0.0,0.0,0.05
477,37.0,3.0,0.0,0.0,1.5,0.0,0.0,0.05
478,31.0,1.0,0.0,0.0,1.5,0.0,0.0,0.05
479,33.0,3.0,0.0,0.0,1.5,0.0,0.0,0.05
480,25.0,1.0,0.0,0.0,1.5,0.0,0.0,0.05
481,32.0,2.0,0.0,0.0,1.5,0.0,0.0,0.05
482,22.0,0.0,0.0,0.0,1.5,0.0,0.0,0.05
483,24.0,2.0,0.0,0.0,1.5,0.0,0.0,0.05
484,24.0,3.0,0.0,0.0,1.5,0.0,0.0,0.05
485,23.0,0.0,0.0,0.0,1.5,0.0,0.0,0.05
486,22.0,3.0,0.0,0.0,1.5,0.0,0.0,0.05
487,24.0,1.0,0.0,0.0,1.5,0.0,0.0,0.05
488,33.0,2.0,0.0,0.0,1.5,0.0,0.0,0.05
489,26.0,1.0,0.0,0.0,1.5,0.0,0.0,0.05
490,25.0,1.0,0.0,0.0,1.5,0.0,0.0,0.05
491,27.0,3.0,0.0,0.0,1.5,0.0,0.0,0.05
492,29.0,1.0,0.0,0.0,1.5,0.0,0.0,0.05
493,29.0,1.0,0.0,0.0,1.5,0.0,0.0,0.05
494,30.0,1.0,0.0,0.0,1.5,0.0,0.0,0.05
495,31.0,1.0,0.0,0.0,1.5,0.0,0.0,0.05
496,28.0,3.0,0.0,0.0,1.5,0.0,0.0,0.05
497,32.0,3.0,0.0,0.0,1.5,0.0,0.0,0.05
498,22.0,1.0,0.0,0.0,1.5,0.0,0.0,0.05
499,34.0,0.0,0.0,0.0,1.5,0.0,0.0,0.05
500,27.0,3.0,0.0,0.0,1.5,0.0,0.0,0.05
501,30.0,1.0,0.0,0.0,1.5,0.0,0.0,0.05
502,24.0,1.0,0.0,0.0,1.5,0.0,0.0,0.05
503,31.0,1.0,0.0,0.0,1.5,0.0,0.0,0.05
504,34.0,2.0,0.0,0.0,1.5,0.0,0.0,0.05
505,33.0,1.0,0.0,0.0,1.5,0.0,0.0,0.05
506,25.0,0.0,0.0,0.0,1.5,0.0,0.0,0.05
507,32.0,2.0,0.0,0.0,1.5,0.0,0.0,0.05
508,37.0,2.0,0.0,0.0,1.5,0.0,0.0,0.05
509,38.0,3.0,0.0,0.0,1.5,0.0,0.0,0.05
510,32.0,2.0,0.0,0.0,1.5,0.0,0.0,0.05
511,28.0,2.0,0.0,0.0,1.5,0.0,0.0,0.05
512,30.0,0.0,0.0,0.0,1.5,0.0,0.0,0.05
513,23.0,2.0,0.0,0.0,1.5,0.0,0.0,0.05
514,30.0,2.0,0.0,0.0,1.5,0.0,0.0,0.05
515,32.0,2.0,0.0,0.0,1.5,0.0,0.0,0.05
516,31.0,3.0,0.0,0.0,1.5,0.0,0.0,0.05
517,27.0,1.0,0.0,0.0,1.5,0.0,0.0,0.05
518,17.0,3.0,0.0,0.0,1.5,0.0,0.0,0.05
519,29.0,3.0,0.0,0.0,1.5,0.0,0.0,0.05
520,27.0,2.0,0.0,0.0,1.5,0.0,0.0,0.05
521,43.0,1.0,0.0,0.0,1.5,0.0,0.0,0.05
522,36.0,1.0,0.0,0.0,1.5,0.0,0.0,0.05
523,31.0,3.0,0.0,0.0,1.5,0.0,0.0,0.05
524,30.0,0.0,0.0,0.0,1.5,0.0,0.0,0.05
525,28.0,2.0,0.0,0.0,1.5,0.0,0.0,0.05
526,26.0,2.0,0.0,0.0,1.5,0.0,0.0,0.05
527,26.0,1.0,0.0,0.0,1.5,0.0,0.0,0.05
528,32.0,1.0,0.0,0.0,1.5,0.0,0.0,0.05
529,38.0,2.0,0.0,0.0,1.5,0.0,0.0,0.05
530,23.0,0.0,0.0,0.0,1.5,0.0,0.0,0.05
531,33.0,0.0,0.0,0.0,1.5,0.0,0.0,0.05
532,27.0,3.0,0.0,0.0,1.5,0.0,0.0,0.05
533,22.0,3.0,0.0,0.0,1.5,0.0,0.0,0.05
534,25.0,0.0,0.0,0.0,1.5,0.0,0.0,0.05
535,37.0,2.0,0.0,0.0,1.5,0.0,0.0,0.05
536,27.0,0.0,0.0,0.0,1.5,0.0,0.0,0.05
537,28.0,0.0,0.0,0.0,1.5,0.0,0.0,0.05
538,29.0,0.0,0.0,0.0,1.5,0.0,0.0,0.05
539,33.0,0.0,0.0,0.0,1.5,0.0,0.0,0.05
540,31.0,1.0,0.0,0.0,1.5,0.0,0.0,0.05
541,31.0,1.0,0.0,0.0,1.5,0.0,0.0,0.05
542,27.0,1.0,0.0,0.0,1.5,0.0,0.0,0.05
543,29.0,2.0,0.0,0.0,1.5,0.0,0.0,0.05
544,26.0,3.0,0.0,0.0,1.5,0.0,0.0,0.05
545,29.0,0.0,0.0,0.0,1.5,0.0,0.0,0.05
546,26.0,1.0,0.0,0.0,1.5,0.0,0.0,0.05
547,26.0,3.0,0.0,0.0,1.5,0.0,0.0,0.05
548,27.0,1.0,0.0,0.0,1.5,0.0,0.0,0.05
549,24.0,1.0,0.0,0.0,1.5,0.0,0.0,0.05
550,27.0,1.0,0.0,0.0,1.5,0.0,0.0,0.05
551,20.0,0.0,0.0,0.0,1.5,0.0,0.0,0.05
552,34.0,3.0,0.0,0.0,1.5,0.0,0.0,0.05
553,24.0,2.0,0.0,0.0,1.5,0.0,0.0,0.05
554,30.0,2.0,0.0,0.0,1.5,0.0,0.0,0.05
555,32.0,3.0,0.0,0.0,1.5,0.0,0.0,0.05
556,27.0,0.0,0.0,0.0,1.5,0.0,0.0,0.05
557,29.0,0.0,0.0,0.0,1.5,0.0,0.0,0.05
558,24.0,2.0,0.0,0.0,1.5,0.0,0.0,0.05
559,29.0,2.0,0.0,0.0,1.5,0.0,0.0,0.05
560,23.0,1.0,0.0,0.0,1.5,0.0,0.0,0.05
561,28.0,0.0,0.0,0.0,1.5,0.0,0.0,0.05
562,30.0,0.0,0.0,0.0,1.5,0.0,0.0,0.05
563,27.0,0.0,0.0,0.0,1.5,0.0,0.0,0.05
564,26.0,2.0,0.0,0.0,1.5,0.0,0.0,0.05
565,29.0,3.0,0.0,0.0,1.5,0.0,0.0,0.05
566,26.0,3.0,0.0,0.0,1.5,0.0,0.0,0.05
567,28.0,3.0,0.0,0.0,1.5,0.0,0.0,0.05
568,25.0,3.0,0.0,0.0,1.5,0.0,0.0,0.05
569,22.0,1.0,0.0,0.0,1.5,0.0,0.0,0.05
570,24.0,3.0,0.0,0.0,1.5,0.0,0.0,0.05
571,28.0,0.0,0.0,0.0,1.5,0.0,0.0,0.05
572,30.0,0.0,0.0,0.0,1.5,0.0,0.0,0.05
573,25.0,3.0,0.0,0.0,1.5,0.0,0.0,0.05
574,26.0,0.0,0.0,0.0,1.5,0.0,0.0,0.05
575,28.0,1.0,0.0,0.0,1.5,0.0,0.0,0.05
576,28.0,2.0,0.0,0.0,1.5,0.0,0.0,0.05
577,24.0,1.0,0.0,0.0,1.5,0.0,0.0,0.05
578,28.0,3.0,0.0,0.0,1.5,0.0,0.0,0.05
579,21.0,1.0,0.0,0.0,1.5,0.0,0.0,0.05
580,29.0,1.0,0.0,0.0,1.5,0.0,0.0,0.05
581,24.0,0.0,0.0,0.0,1.5,0.0,0.0,0.05
582,23.0,1.0,0.0,0.0,1.5,0.0,0.0,0.05
583,22.0,0.0,0.0,0.0,1.5,0.0,0.0,0.05
584,25.0,2.0,0.0,0.0,1.5,0.0,0.0,0.05
585,28.0,3.0,0.0,0.0,1.5,0.0,0.0,0.05
586,37.0,1.0,0.0,0.0,1.5,0.0,0.0,0.05
587,33.0,0.0,0.0,0.0,1.5,0.0,0.0,0.05
588,27.0,0.0,0.0,0.0,1.5,0.0,0.0,0.05
589,28.0,3.0,0.0,0.0,1.5,0.0,0.0,0.05
590,32.0,1.0,0.0,0.0,1.5,0.0,0.0,0.05
591,20.0,1.0,0.0,0.0,1.5,0.0,0.0,0.05
592,29.0,1.0,0.0,0.0,1.5,0.0,0.0,0.05
593,24.0,3.0,0.0,0.0,1.5,0.0,0.0,0.05
594,28.0,1.0,0.0,0.0,1.5,0.0,0.0,0.05
595,31.0,3.0,0.0,0.0,1.5,0.0,0.0,0.05
596,26.0,1.0,0.0,0.0,1.5,0.0,0.0,0.05
597,30.0,1.0,0.0,0.0,1.5,0.0,0.0,0.05
598,25.0,3.0,0.0,0.0,1.5,0.0,0.0,0.05
599,29.0,2.0,0.0,0.0,1.5,0.0,0.0,0.05
600,32.0,1.0,0.0,0.0,1.5,0.0,0.0,0.05
601,29.0,2.0,0.0,0.0,1.5,0.0,0.0,0.05
602,28.0,0.0,0.0,0.0,1.5,0.0,0.0,0.05
603,27.0,0.0,0.0,0.0,1.5,0.0,0.0,0.05
604,20.0,2.0,0.0,0.0,1.5,0.0,0.0,0.05
605,19.0,2.0,0.0,0.0,1.5,0.0,0.0,0.05
606,26.0,3.0,0.0,0.0,1.5,0.0,0.0,0.05
607,35.0,0.0,0.0,0.0,1.5,0.0,0.0,0.05
608,26.0,3.0,0.0,0.0,1.5,0.0,0.0,0.05
609,30.0,1.0,0.0,0.0,1.5,0.0,0.0,0.05
610,22.0,3.0,0.0,0.0,1.5,0.0,0.0,0.05
611,28.0,1.0,0.0,0.0,1.5,0.0,0.0,0.05
612,21.0,3.0,0.0,0.0,1.5,0.0,0.0,0.05
613,33.0,3.0,0.0,0.0,1.5,0.0,0.0,0.05
614,25.0,0.0,0.0,0.0,1.5,0.0,0.0,0.05
615,26.0,1.0,0.0,0.0,1.5,0.0,0.0,0.05
616,30.0,1.0,0.0,0.0,1.5,0.0,0.0,0.05
617,30.0,2.0,0.0,0.0,1.5,0.0,0.0,0.05
618,21.0,1.0,0.0,0.0,1.5,0.0,0.0,0.05
619,28.0,3.0,0.0,0.0,1.5,0.0,0.0,0.05
620,27.0,1.0,0.0,0.0,1.5,0.0,0.0,0.05
621,25.0,1.0,0.0,0.0,1.5,0.0,0.0,0.05
622,29.0,0.0,0.0,0.0,1.5,0.0,0.0,0.05
623,22.0,0.0,0.0,0.0,1.5,0.0,0.0,0.05
624,26.0,0.0,0.0,0.0,1.5,0.0,0.0,0.05
625,21.0,1.0,0.0,0.0,1.5,0.0,0.0,0.05
626,25.0,2.0,0.0,0.0,1.5,0.0,0.0,0.05
627,24.0,3.0,0.0,0.0,1.5,0.0,0.0,0.05
628,20.0,3.0,0.0,0.0,1.5,0.0,0.0,0.05
629,34.0,1.0,0.0,0.0,1.5,0.0,0.0,0.05
630,22.0,3.0,0.0,0.0,1.5,0.0,0.0,0.05
631,24.0,3.0,0.0,0.0,1.5,0.0,0.0,0.05
632,29.0,3.0,0.0,0.0,1.5,0.0,0.0,0.05
633,23.0,0.0,0.0,0.0,1.5,0.0,0.0,0.05
634,26.0,1.0,0.0,0.0,1.5,0.0,0.0,0.05
635,27.0,1.0,0.0,0.0,1.5,0.0,0.0,0.05
636,20.0,1.0,0.0,0.0,1.5,0.0,0.0,0.05
637,22.0,2.0,0.0,0.0,1.5,0.0,0.0,0.05
638,33.0,1.0,0.0,0.0,1.5,0.0,0.0,0.05
639,26.0,0.0,0.0,0.0,1.5,0.0,0.0,0.05
640,24.0,3.0,0.0,0.0,1.5,0.0,0.0,0.05
641,28.0,1.0,0.0,0.0,1.5,0.0,0.0,0.05
642,29.0,3.0,0.0,0.0,1.5,0.0,0.0,0.05
643,29.0,1.0,0.0,0.0,1.5,0.0,0.0,0.05
644,24.0,3.0,0.0,0.0,1.5,0.0,0.0,0.05
645,27.0,0.0,0.0,0.0,1.5,0.0,0.0,0.05
646,25.0,0.0,0.0,0.0,1.5,0.0,0.0,0.05
647,31.0,2.0,0.0,0.0,1.5,0.0,0.0,0.05
648,21.0,1.0,0.0,0.0,1.5,0.0,0.0,0.05
649,27.0,3.0,0.0,0.0,1.5,0.0,0.0,0.05
650,28.0,3.0,0.0,0.0,1.5,0.0,0.0,0.05
651,31.0,3.0,0.0,0.0,1.5,0.0,0.0,0.05
652,28.0,3.0,0.0,0.0,1.5,0.0,0.0,0.05
653,24.0,0.0,0.0,0.0,1.5,0.0,0.0,0.05
654,30.0,1.0,0.0,0.0,1.5,0.0,0.0,0.05
655,31.0,1.0,0.0,0.0,1.5,0.0,0.0,0.05
656,26.0,1.0,0.0,0.0,1.5,0.0,0.0,0.05
657,26.0,1.0,0.0,0.0,1.5,0.0,0.0,0.05
658,27.0,2.0,0.0,0.0,1.5,0.0,0.0,0.05
659,25.0,0.0,0.0,0.0,1.5,0.0,0.0,0.05
660,27.0,0.0,0.0,0.0,1.5,0.0,0.0,0.05
661,23.0,1.0,0.0,0.0,1.5,0.0,0.0,0.05
662,25.0,0.0,0.0,0.0,1.5,0.0,0.0,0.05
663,23.0,1.0,0.0,0.0,1.5,0.0,0.0,0.05
664,31.0,3.0,0.0,0.0,1.5,0.0,0.0,0.05
665,26.0,0.0,0.0,0.0,1.5,0.0,0.0,0.05
666,23.0,2.0,0.0,0.0,1.5,0.0,0.0,0.05
667,22.0,0.0,0.0,0.0,1.5,0.0,0.0,0.05
668,20.0,0.0,0.0,0.0,1.5,0.0,0.0,0.05
669,28.0,3.0,0.0,0.0,1.5,0.0,0.0,0.05
670,33.0,1.0,0.0,0.0,1.5,0.0,0.0,0.05
671,29.0,3.0,0.0,0.0,1.5,0.0,0.0,0.05
672,34.0,1.0,0.0,0.0,1.5,0.0,0.0,0.05
673,29.0,0.0,0.0,0.0,1.5,0.0,0.0,0.05
674,30.0,3.0,0.0,0.0,1.5,0.0,0.0,0.05
675,31.0,3.0,0.0,0.0,1.5,0.0,0.0,0.05
676,29.0,1.0,0.0,0.0,1.5,0.0,0.0,0.05
677,25.0,1.0,0.0,0.0,1.5,0.0,0.0,0.05
678,24.0,1.0,0.0,0.0,1.5,0.0,0.0,0.05
679,21.0,0.0,0.0,0.0,1.5,0.0,0.0,0.05
680,25.0,2.0,0.0,0.0,1.5,0.0,0.0,0.05
681,35.0,3.0,0.0,0.0,1.5,0.0,0.0,0.05
682,28.0,0.0,0.0,0.0,1.5,0.0,0.0,0.05
683,23.0,2.0,0.0,0.0,1.5,0.0,0.0,0.05
684,32.0,3.0,0.0,0.0,1.5,0.0,0.0,0.05
685,28.0,1.0,0.0,0.0,1.5,0.0,0.0,0.05
686,29.0,2.0,0.0,0.0,1.5,0.0,0.0,0.05
687,24.0,0.0,0.0,0.0,1.5,0.0,0.0,0.05
688,32.0,2.0,0.0,0.0,1.5,0.0,0.0,0.05
689,27.0,2.0,0.0,0.0,1.5,0.0,0.0,0.05
690,24.0,3.0,0.0,0.0,1.5,0.0,0.0,0.05
691,19.0,3.0,0.0,0.0,1.5,0.0,0.0,0.05
692,22.0,0.0,0.0,0.0,1.5,0.0,0.0,0.05
693,30.0,1.0,0.0,0.0,1.5,0.0,0.0,0.05
694,34.0,2.0,0.0,0.0,1.5,0.0,0.0,0.05
695,29.0,3.0,0.0,0.0,1.5,0.0,0.0,0.05
696,29.0,3.0,0.0,0.0,1.5,0.0,0.0,0.05
697,30.0,3.0,0.0,0.0,1.5,0.0,0.0,0.05
698,28.0,1.0,0.0,0.0,1.5,0.0,0.0,0.05
699,24.0,2.0,0.0,0.0,1.5,0.0,0.0,0.05
700,27.0,3.0,0.0,0.0,1.5,0.0,0.0,0.05
701,18.0,3.0,0.0,0.0,1.5,0.0,0.0,0.05
702,24.0,2.0,0.0,0.0,1.5,0.0,0.0,0.05
703,27.0,0.0,0.0,0.0,1.5,0.0,0.0,0.05
704,20.0,3.0,0.0,0.0,1.5,0.0,0.0,0.05
705,28.0,3.0,0.0,0.0,1.5,0.0,0.0,0.05
706,22.0,0.0,0.0,0.0,1.5,0.0,0.0,0.05
707,25.0,3.0,0.0,0.0,1.5,0.0,0.0,0.05
708,27.0,3.0,0.0,0.0,1.5,0.0,0.0,0.05
709,23.0,3.0,0.0,0.0,1.5,0.0,0.0,0.05
710,27.0,3.0,0.0,0.0,1.5,0.0,0.0,0.05
711,21.0,3.0,0.0,0.0,1.5,0.0,0.0,0.05
712,28.0,1.0,0.0,0.0,1.5,0.0,0.0,0.05
713,27.0,1.0,0.0,0.0,1.5,0.0,0.0,0.05
714,27.0,2.0,0.0,0.0,1.5,0.0,0.0,0.05
715,24.0,0.0,0.0,0.0,1.5,0.0,0.0,0.05
716,24.0,2.0,0.0,0.0,1.5,0.0,0.0,0.05
717,23.0,2.0,0.0,0.0,1.5,0.0,0.0,0.05
718,26.0,3.0,0.0,0.0,1.5,0.0,0.0,0.05
719,26.0,2.0,0.0,0.0,1.5,0.0,0.0,0.05
720,31.0,2.0,0.0,0.0,1.5,0.0,0.0,0.05
721,29.0,1.0,0.0,0.0,1.5,0.0,0.0,0.05
722,24.0,0.0,0.0,0.0,1.5,0.0,0.0,0.05
723,31.0,3.0,0.0,0.0,1.5,0.0,0.0,0.05
724,24.0,1.0,0.0,0.0,1.5,0.0,0.0,0.05
725,22.0,1.0,0.0,0.0,1.5,0.0,0.0,0.05
726,26.0,0.0,0.0,0.0,1.5,0.0,0.0,0.05
727,24.0,1.0,0.0,0.0,1.5,0.0,0.0,0.05
728,26.0,1.0,0.0,0.0,1.5,0.0,0.0,0.05
729,23.0,3.0,0.0,0.0,1.5,0.0,0.0,0.05
730,30.0,3.0,0.0,0.0,1.5,0.0,0.0,0.05
731,27.0,3.0,0.0,0.0,1.5,0.0,0.0,0.05
732,28.0,0.0,0.0,0.0,1.5,0.0,0.0,0.05
733,23.0,3.0,0.0,0.0,1.5,0.0,0.0,0.05
734,30.0,1.0,0.0,0.0,1.5,0.0,0.0,0.05
735,25.0,0.0,0.0,0.0,1.5,0.0,0.0,0.05
736,29.0,2.0,0.0,0.0,1.5,0.0,0.0,0.05
737,24.0,3.0,0.0,0.0,1.5,0.0,0.0,0.05
738,27.0,1.0,0.0,0.0,1.5,0.0,0.0,0.05
739,26.0,1.0,0.0,0.0,1.5,0.0,0.0,0.05
740,26.0,0.0,0.0,0.0,1.5,0.0,0.0,0.05
741,29.0,3.0,0.0,0.0,1.5,0.0,0.0,0.05
742,27.0,2.0,0.0,0.0,1.5,0.0,0.0,0.05
743,33.0,2.0,0.0,0.0,1.5,0.0,0.0,0.05
744,23.0,2.0,0.0,0.0,1.5,0.0,0.0,0.05
745,31.0,1.0,0.0,0.0,1.5,0.0,0.0,0.05
746,23.0,2.0,0.0,0.0,1.5,0.0,0.0,0.05
747,27.0,1.0,0.0,0.0,1.5,0.0,0.0,0.05
748,32.0,1.0,0.0,0.0,1.5,0.0,0.0,0.05
749,34.0,2.0,0.0,0.0,1.5,0.0,0.0,0.05
750,25.0,0.0,0.0,0.0,1.5,0.0,0.0,0.05
751,29.0,2.0,0.0,0.0,1.5,0.0,0.0,0.05
752,28.0,2.0,0.0,0.0,1.5,0.0,0.0,0.05
753,28.0,3.0,0.0,0.0,1.5,0.0,0.0,0.05
754,27.0,3.0,0.0,0.0,1.5,0.0,0.0,0.05
755,26.0,0.0,0.0,0.0,1.5,0.0,0.0,0.05
756,26.0,2.0,0.0,0.0,1.5,0.0,0.0,0.05
757,27.0,1.0,0.0,0.0,1.5,0.0,0.0,0.05
