episode,wall_s,steps,p0_transitions,p1_transitions,p2_transitions,p3_transitions,p0_train_calls,p1_train_calls,p2_train_calls,p3_train_calls,eps_p0,eps_p1,eps_p2,eps_p3
25282,0.169666,104,28,22,27,27,28,22,27,27,0.1,0.1,0.1,0.1
25283,0.197484,116,28,30,33,25,28,30,33,25,0.1,0.1,0.1,0.1
25284,0.159448,93,25,16,27,25,25,16,27,25,0.1,0.1,0.1,0.1
25285,0.177914,103,29,26,20,28,29,26,20,28,0.1,0.1,0.1,0.1
25286,0.190916,108,30,31,21,26,30,31,21,26,0.1,0.1,0.1,0.1
25287,0.202413,112,26,27,29,30,26,27,29,30,0.1,0.1,0.1,0.1
25288,0.15474,95,17,22,23,33,17,22,23,33,0.1,0.1,0.1,0.1
25289,0.177585,112,30,22,32,28,30,22,32,28,0.1,0.1,0.1,0.1
25290,0.148918,90,24,27,18,21,24,27,18,21,0.1,0.1,0.1,0.1
25291,0.177571,101,27,21,29,24,27,21,29,24,0.1,0.1,0.1,0.1
25292,0.178217,98,25,20,22,31,25,20,22,31,0.1,0.1,0.1,0.1
25293,0.208963,110,21,32,28,29,21,32,28,29,0.1,0.1,0.1,0.1
25294,0.18925,117,25,33,29,30,25,33,29,30,0.1,0.1,0.1,0.1
25295,0.177412,109,23,29,31,26,23,29,31,26,0.1,0.1,0.1,0.1
25296,0.191496,117,30,31,28,28,30,31,28,28,0.1,0.1,0.1,0.1
25297,0.166093,103,26,27,28,22,26,27,28,22,0.1,0.1,0.1,0.1
25298,0.152965,99,29,23,19,28,29,23,19,28,0.1,0.1,0.1,0.1
25299,0.180315,109,29,25,31,24,29,25,31,24,0.1,0.1,0.1,0.1
25300,0.183738,107,31,32,16,28,31,32,16,28,0.1,0.1,0.1,0.1
25301,0.19099,115,32,26,28,29,32,26,28,29,0.1,0.1,0.1,0.1
25302,0.183276,118,32,30,26,30,32,30,26,30,0.1,0.1,0.1,0.1
25303,0.184938,113,33,25,27,28,33,25,27,28,0.1,0.1,0.1,0.1
25304,0.1816,113,28,31,23,31,28,31,23,31,0.1,0.1,0.1,0.1
25305,0.198895,110,29,31,23,27,29,31,23,27,0.1,0.1,0.1,0.1
25306,0.166202,95,26,30,24,15,26,30,24,15,0.1,0.1,0.1,0.1
25307,0.203559,118,35,26,24,33,35,26,24,33,0.1,0.1,0.1,0.1
25308,0.209366,113,31,25,28,29,31,25,28,29,0.1,0.1,0.1,0.1
25309,0.189569,103,29,19,27,28,29,19,27,28,0.1,0.1,0.1,0.1
25310,0.183187,100,21,31,28,20,21,31,28,20,0.1,0.1,0.1,0.1
25311,0.18295,102,30,17,24,31,30,17,24,31,0.1,0.1,0.1,0.1
25312,0.20352,114,33,26,32,23,33,26,32,23,0.1,0.1,0.1,0.1
25313,0.20482,121,32,34,30,25,32,34,30,25,0.1,0.1,0.1,0.1
25314,0.247523,132,29,34,32,37,29,34,32,37,0.1,0.1,0.1,0.1
25315,0.18692,98,26,28,21,23,26,28,21,23,0.1,0.1,0.1,0.1
25316,0.235805,121,31,33,27,30,31,33,27,30,0.1,0.1,0.1,0.1
25317,0.162824,105,27,23,27,28,27,23,27,28,0.1,0.1,0.1,0.1
25318,0.186682,119,34,25,28,32,34,25,28,32,0.1,0.1,0.1,0.1
25319,0.203811,129,35,29,32,33,35,29,32,33,0.1,0.1,0.1,0.1
25320,0.159567,102,19,25,28,30,19,25,28,30,0.1,0.1,0.1,0.1
25321,0.160838,103,28,30,24,21,28,30,24,21,0.1,0.1,0.1,0.1
25322,0.171541,107,32,28,24,23,32,28,24,23,0.1,0.1,0.1,0.1
25323,0.172682,107,27,20,29,31,27,20,29,31,0.1,0.1,0.1,0.1
25324,0.1689,107,23,32,24,28,23,32,24,28,0.1,0.1,0.1,0.1
25325,0.188212,114,21,30,31,32,21,30,31,32,0.1,0.1,0.1,0.1
25326,0.197017,121,33,27,29,32,33,27,29,32,0.1,0.1,0.1,0.1
25327,0.157145,93,26,22,24,21,26,22,24,21,0.1,0.1,0.1,0.1
25328,0.209489,122,28,33,35,26,28,33,35,26,0.1,0.1,0.1,0.1
25329,0.154211,96,17,26,30,23,17,26,30,23,0.1,0.1,0.1,0.1
25330,0.19685,124,36,24,31,33,36,24,31,33,0.1,0.1,0.1,0.1
25331,0.164373,102,22,24,27,29,22,24,27,29,0.1,0.1,0.1,0.1
25332,0.20025,125,34,28,30,33,34,28,30,33,0.1,0.1,0.1,0.1
25333,0.182994,114,32,34,22,26,32,34,22,26,0.1,0.1,0.1,0.1
25334,0.179818,112,26,27,34,25,26,27,34,25,0.1,0.1,0.1,0.1
25335,0.17702,111,29,30,26,26,29,30,26,26,0.1,0.1,0.1,0.1
25336,0.181906,107,30,23,26,28,30,23,26,28,0.1,0.1,0.1,0.1
25337,0.190185,119,25,31,33,30,25,31,33,30,0.1,0.1,0.1,0.1
25338,0.173698,108,29,22,30,27,29,22,30,27,0.1,0.1,0.1,0.1
25339,0.194208,113,28,25,28,32,28,25,28,32,0.1,0.1,0.1,0.1
25340,0.153116,87,17,22,27,21,17,22,27,21,0.1,0.1,0.1,0.1
25341,0.208629,113,24,31,35,23,24,31,35,23,0.1,0.1,0.1,0.1
25342,0.207989,125,33,25,35,32,33,25,35,32,0.1,0.1,0.1,0.1
25343,0.155656,98,23,28,15,32,23,28,15,32,0.1,0.1,0.1,0.1
25344,0.209797,117,30,32,27,28,30,32,27,28,0.1,0.1,0.1,0.1
25345,0.195461,111,27,24,28,32,27,24,28,32,0.1,0.1,0.1,0.1
25346,0.204069,126,35,34,25,32,35,34,25,32,0.1,0.1,0.1,0.1
25347,0.190701,109,21,29,33,26,21,29,33,26,0.1,0.1,0.1,0.1
25348,0.182352,112,25,26,32,29,25,26,32,29,0.1,0.1,0.1,0.1
25349,0.148845,96,23,30,21,22,23,30,21,22,0.1,0.1,0.1,0.1
25350,0.172907,110,32,26,24,28,32,26,24,28,0.1,0.1,0.1,0.1
25351,0.198377,110,28,29,30,23,28,29,30,23,0.1,0.1,0.1,0.1
25352,0.202018,123,33,27,28,35,33,27,28,35,0.1,0.1,0.1,0.1
25353,0.172719,105,27,29,25,24,27,29,25,24,0.1,0.1,0.1,0.1
25354,0.139795,86,14,28,20,24,14,28,20,24,0.1,0.1,0.1,0.1
25355,0.177592,112,20,28,30,34,20,28,30,34,0.1,0.1,0.1,0.1
25356,0.152886,95,22,29,16,28,22,29,16,28,0.1,0.1,0.1,0.1
25357,0.15692,101,12,34,27,28,12,34,27,28,0.1,0.1,0.1,0.1
25358,0.181256,117,26,32,30,29,26,32,30,29,0.1,0.1,0.1,0.1
25359,0.209205,116,31,29,29,27,31,29,29,27,0.1,0.1,0.1,0.1
25360,0.20575,116,28,31,28,29,28,31,28,29,0.1,0.1,0.1,0.1
25361,0.190557,108,27,30,21,30,27,30,21,30,0.1,0.1,0.1,0.1
25362,0.182755,104,28,19,26,31,28,19,26,31,0.1,0.1,0.1,0.1
25363,0.183507,104,30,27,22,25,30,27,22,25,0.1,0.1,0.1,0.1
25364,0.174956,98,29,19,22,28,29,19,22,28,0.1,0.1,0.1,0.1
25365,0.157302,98,21,27,30,20,21,27,30,20,0.1,0.1,0.1,0.1
25366,0.154505,92,27,30,12,23,27,30,12,23,0.1,0.1,0.1,0.1
25367,0.227881,109,21,25,28,35,21,25,28,35,0.1,0.1,0.1,0.1
25368,0.241281,112,34,28,18,32,34,28,18,32,0.1,0.1,0.1,0.1
25369,0.174759,99,22,31,28,18,22,31,28,18,0.1,0.1,0.1,0.1
25370,0.160435,100,24,29,18,29,24,29,18,29,0.1,0.1,0.1,0.1
25371,0.17842,107,29,27,24,27,29,27,24,27,0.1,0.1,0.1,0.1
25372,0.145621,89,28,25,20,16,28,25,20,16,0.1,0.1,0.1,0.1
25373,0.190925,105,27,31,23,24,27,31,23,24,0.1,0.1,0.1,0.1
25374,0.213193,115,33,31,25,26,33,31,25,26,0.1,0.1,0.1,0.1
25375,0.210457,111,34,31,14,32,34,31,14,32,0.1,0.1,0.1,0.1
25376,0.16761,103,29,24,27,23,29,24,27,23,0.1,0.1,0.1,0.1
25377,0.17025,107,31,26,26,24,31,26,26,24,0.1,0.1,0.1,0.1
25378,0.179033,107,21,31,29,26,21,31,29,26,0.1,0.1,0.1,0.1
25379,0.169823,94,26,29,22,17,26,29,22,17,0.1,0.1,0.1,0.1
25380,0.191824,110,26,27,29,28,26,27,29,28,0.1,0.1,0.1,0.1
25381,0.17744,102,29,24,27,22,29,24,27,22,0.1,0.1,0.1,0.1
25382,0.156359,97,26,28,24,19,26,28,24,19,0.1,0.1,0.1,0.1
25383,0.187062,117,26,30,32,29,26,30,32,29,0.1,0.1,0.1,0.1
25384,0.180375,100,27,22,26,25,27,22,26,25,0.1,0.1,0.1,0.1
25385,0.190005,107,32,30,19,26,32,30,19,26,0.1,0.1,0.1,0.1
25386,0.202658,112,28,30,32,22,28,30,32,22,0.1,0.1,0.1,0.1
25387,0.2168,130,33,35,32,30,33,35,32,30,0.1,0.1,0.1,0.1
25388,0.155067,98,25,21,20,32,25,21,20,32,0.1,0.1,0.1,0.1
25389,0.183167,104,30,25,26,23,30,25,26,23,0.1,0.1,0.1,0.1
25390,0.18893,114,25,32,28,29,25,32,28,29,0.1,0.1,0.1,0.1
25391,0.177307,107,29,31,20,27,29,31,20,27,0.1,0.1,0.1,0.1
25392,0.236684,127,31,33,35,28,31,33,35,28,0.1,0.1,0.1,0.1
25393,0.193058,104,29,24,25,26,29,24,25,26,0.1,0.1,0.1,0.1
25394,0.20906,117,28,32,30,27,28,32,30,27,0.1,0.1,0.1,0.1
25395,0.178748,112,30,18,33,31,30,18,33,31,0.1,0.1,0.1,0.1
25396,0.178153,111,25,26,30,30,25,26,30,30,0.1,0.1,0.1,0.1
25397,0.206383,127,35,28,31,33,35,28,31,33,0.1,0.1,0.1,0.1
25398,0.192167,107,20,30,27,30,20,30,27,30,0.1,0.1,0.1,0.1
25399,0.154083,94,20,24,32,18,20,24,32,18,0.1,0.1,0.1,0.1
25400,0.171247,105,28,21,24,32,28,21,24,32,0.1,0.1,0.1,0.1
25401,0.19513,119,29,30,33,27,29,30,33,27,0.1,0.1,0.1,0.1
25402,0.149972,92,20,22,26,24,20,22,26,24,0.1,0.1,0.1,0.1
25403,0.183383,110,29,27,26,28,29,27,26,28,0.1,0.1,0.1,0.1
25404,0.198427,122,30,33,31,28,30,33,31,28,0.1,0.1,0.1,0.1
25405,0.169199,104,26,22,23,33,26,22,23,33,0.1,0.1,0.1,0.1
25406,0.173165,107,30,28,24,25,30,28,24,25,0.1,0.1,0.1,0.1
25407,0.137172,85,8,23,24,30,8,23,24,30,0.1,0.1,0.1,0.1
25408,0.187891,115,29,31,24,31,29,31,24,31,0.1,0.1,0.1,0.1
25409,0.194667,110,22,24,30,34,22,24,30,34,0.1,0.1,0.1,0.1
25410,0.19844,103,30,26,29,18,30,26,29,18,0.1,0.1,0.1,0.1
25411,0.184579,117,28,32,30,27,28,32,30,27,0.1,0.1,0.1,0.1
25412,0.175726,114,31,24,29,30,31,24,29,30,0.1,0.1,0.1,0.1
25413,0.183168,115,24,31,33,27,24,31,33,27,0.1,0.1,0.1,0.1
25414,0.205968,125,33,25,35,32,33,25,35,32,0.1,0.1,0.1,0.1
25415,0.176789,113,24,30,31,28,24,30,31,28,0.1,0.1,0.1,0.1
25416,0.182361,118,34,28,31,25,34,28,31,25,0.1,0.1,0.1,0.1
25417,0.136096,86,27,14,23,22,27,14,23,22,0.1,0.1,0.1,0.1
25418,0.135468,89,29,17,21,22,29,17,21,22,0.1,0.1,0.1,0.1
25419,0.187353,117,33,28,31,25,33,28,31,25,0.1,0.1,0.1,0.1
25420,0.215892,119,33,28,30,28,33,28,30,28,0.1,0.1,0.1,0.1
25421,0.240947,132,35,35,30,32,35,35,30,32,0.1,0.1,0.1,0.1
25422,0.212172,109,24,21,34,30,24,21,34,30,0.1,0.1,0.1,0.1
25423,0.168378,103,31,26,27,19,31,26,27,19,0.1,0.1,0.1,0.1
25424,0.19108,112,31,28,29,24,31,28,29,24,0.1,0.1,0.1,0.1
25425,0.15709,90,26,28,13,23,26,28,13,23,0.1,0.1,0.1,0.1
25426,0.180076,111,35,20,30,26,35,20,30,26,0.1,0.1,0.1,0.1
25427,0.188938,116,27,33,25,31,27,33,25,31,0.1,0.1,0.1,0.1
25428,0.158217,97,23,24,29,21,23,24,29,21,0.1,0.1,0.1,0.1
25429,0.149173,92,21,28,19,24,21,28,19,24,0.1,0.1,0.1,0.1
25430,0.196021,120,23,33,33,31,23,33,33,31,0.1,0.1,0.1,0.1
25431,0.173963,105,28,23,24,30,28,23,24,30,0.1,0.1,0.1,0.1
25432,0.160186,99,17,28,32,22,17,28,32,22,0.1,0.1,0.1,0.1
25433,0.168079,104,28,30,24,22,28,30,24,22,0.1,0.1,0.1,0.1
25434,0.175909,99,28,29,16,26,28,29,16,26,0.1,0.1,0.1,0.1
25435,0.19304,107,21,29,33,24,21,29,33,24,0.1,0.1,0.1,0.1
25436,0.195855,108,31,28,21,28,31,28,21,28,0.1,0.1,0.1,0.1
25437,0.160795,87,24,21,16,26,24,21,16,26,0.1,0.1,0.1,0.1
25438,0.198215,112,26,26,31,29,26,26,31,29,0.1,0.1,0.1,0.1
25439,0.160015,102,21,25,27,29,21,25,27,29,0.1,0.1,0.1,0.1
25440,0.181372,112,31,24,27,30,31,24,27,30,0.1,0.1,0.1,0.1
25441,0.18605,115,30,25,28,32,30,25,28,32,0.1,0.1,0.1,0.1
25442,0.176411,109,33,29,23,24,33,29,23,24,0.1,0.1,0.1,0.1
25443,0.20064,128,35,28,32,33,35,28,32,33,0.1,0.1,0.1,0.1
25444,0.15464,102,19,26,29,28,19,26,29,28,0.1,0.1,0.1,0.1
25445,0.140946,93,21,25,18,29,21,25,18,29,0.1,0.1,0.1,0.1
25446,0.141652,86,28,24,19,15,28,24,19,15,0.1,0.1,0.1,0.1
25447,0.160058,91,21,29,24,17,21,29,24,17,0.1,0.1,0.1,0.1
25448,0.156799,99,22,27,28,22,22,27,28,22,0.1,0.1,0.1,0.1
25449,0.190679,111,23,28,30,30,23,28,30,30,0.1,0.1,0.1,0.1
25450,0.14356,88,24,22,19,23,24,22,19,23,0.1,0.1,0.1,0.1
25451,0.181204,110,23,27,32,28,23,27,32,28,0.1,0.1,0.1,0.1
25452,0.126518,77,19,15,20,23,19,15,20,23,0.1,0.1,0.1,0.1
25453,0.213534,123,30,32,33,28,30,32,33,28,0.1,0.1,0.1,0.1
25454,0.140523,87,21,28,15,23,21,28,15,23,0.1,0.1,0.1,0.1
25455,0.177174,109,29,25,27,28,29,25,27,28,0.1,0.1,0.1,0.1
25456,0.188661,110,27,22,30,31,27,22,30,31,0.1,0.1,0.1,0.1
25457,0.195016,113,36,31,25,21,36,31,25,21,0.1,0.1,0.1,0.1
25458,0.196172,122,27,30,32,33,27,30,32,33,0.1,0.1,0.1,0.1
25459,0.195574,98,27,21,24,26,27,21,24,26,0.1,0.1,0.1,0.1
25460,0.176297,100,27,30,25,18,27,30,25,18,0.1,0.1,0.1,0.1
25461,0.190991,104,26,20,28,30,26,20,28,30,0.1,0.1,0.1,0.1
25462,0.202548,111,27,29,25,30,27,29,25,30,0.1,0.1,0.1,0.1
25463,0.22134,124,33,28,29,34,33,28,29,34,0.1,0.1,0.1,0.1
25464,0.178644,99,25,27,23,24,25,27,23,24,0.1,0.1,0.1,0.1
25465,0.202013,110,31,23,27,29,31,23,27,29,0.1,0.1,0.1,0.1
25466,0.170002,97,17,31,23,26,17,31,23,26,0.1,0.1,0.1,0.1
25467,0.234305,127,30,31,32,34,30,31,32,34,0.1,0.1,0.1,0.1
25468,0.190764,109,23,31,29,26,23,31,29,26,0.1,0.1,0.1,0.1
25469,0.161812,93,16,24,34,19,16,24,34,19,0.1,0.1,0.1,0.1
25470,0.204974,118,24,29,30,35,24,29,30,35,0.1,0.1,0.1,0.1
25471,0.184683,109,30,32,22,25,30,32,22,25,0.1,0.1,0.1,0.1
25472,0.214197,134,30,33,34,37,30,33,34,37,0.1,0.1,0.1,0.1
25473,0.165596,105,30,25,28,22,30,25,28,22,0.1,0.1,0.1,0.1
25474,0.155256,98,30,19,23,26,30,19,23,26,0.1,0.1,0.1,0.1
25475,0.225995,126,32,34,35,25,32,34,35,25,0.1,0.1,0.1,0.1
25476,0.188058,106,22,23,30,31,22,23,30,31,0.1,0.1,0.1,0.1
25477,0.193327,110,24,28,31,27,24,28,31,27,0.1,0.1,0.1,0.1
25478,0.179574,103,27,29,21,26,27,29,21,26,0.1,0.1,0.1,0.1
25479,0.186218,107,29,27,25,26,29,27,25,26,0.1,0.1,0.1,0.1
25480,0.197771,112,26,27,28,31,26,27,28,31,0.1,0.1,0.1,0.1
25481,0.230696,121,30,27,31,33,30,27,31,33,0.1,0.1,0.1,0.1
25482,0.172633,97,23,25,29,20,23,25,29,20,0.1,0.1,0.1,0.1
25483,0.185104,114,30,31,33,20,30,31,33,20,0.1,0.1,0.1,0.1
25484,0.184648,114,26,34,29,25,26,34,29,25,0.1,0.1,0.1,0.1
25485,0.190797,117,30,27,32,28,30,27,32,28,0.1,0.1,0.1,0.1
25486,0.182564,112,30,26,24,32,30,26,24,32,0.1,0.1,0.1,0.1
25487,0.178969,111,27,28,24,32,27,28,24,32,0.1,0.1,0.1,0.1
25488,0.197209,127,34,29,31,33,34,29,31,33,0.1,0.1,0.1,0.1
25489,0.184423,116,32,25,29,30,32,25,29,30,0.1,0.1,0.1,0.1
25490,0.155565,99,27,19,29,24,27,19,29,24,0.1,0.1,0.1,0.1
25491,0.154895,96,24,28,24,20,24,28,24,20,0.1,0.1,0.1,0.1
25492,0.140693,88,22,27,13,26,22,27,13,26,0.1,0.1,0.1,0.1
25493,0.164112,95,26,20,22,27,26,20,22,27,0.1,0.1,0.1,0.1
25494,0.207583,113,35,27,21,30,35,27,21,30,0.1,0.1,0.1,0.1
25495,0.199432,111,22,27,30,32,22,27,30,32,0.1,0.1,0.1,0.1
25496,0.211087,121,34,32,26,29,34,32,26,29,0.1,0.1,0.1,0.1
25497,0.163457,104,17,32,24,31,17,32,24,31,0.1,0.1,0.1,0.1
25498,0.189762,105,26,20,28,31,26,20,28,31,0.1,0.1,0.1,0.1
25499,0.151998,92,25,26,22,19,25,26,22,19,0.1,0.1,0.1,0.1
25500,0.176339,107,29,25,26,27,29,25,26,27,0.1,0.1,0.1,0.1
25501,0.191567,117,30,29,32,26,30,29,32,26,0.1,0.1,0.1,0.1
25502,0.138323,87,30,14,18,25,30,14,18,25,0.1,0.1,0.1,0.1
25503,0.155275,97,26,29,18,24,26,29,18,24,0.1,0.1,0.1,0.1
25504,0.170249,102,21,25,26,30,21,25,26,30,0.1,0.1,0.1,0.1
25505,0.1889,118,30,28,31,29,30,28,31,29,0.1,0.1,0.1,0.1
25506,0.161732,94,16,23,27,28,16,23,27,28,0.1,0.1,0.1,0.1
25507,0.213045,118,30,27,29,32,30,27,29,32,0.1,0.1,0.1,0.1
25508,0.232905,144,34,35,37,38,34,35,37,38,0.1,0.1,0.1,0.1
25509,0.168118,105,26,25,22,32,26,25,22,32,0.1,0.1,0.1,0.1
25510,0.16674,106,18,28,33,27,18,28,33,27,0.1,0.1,0.1,0.1
25511,0.175096,112,30,33,20,29,30,33,20,29,0.1,0.1,0.1,0.1
25512,0.169203,101,21,29,24,27,21,29,24,27,0.1,0.1,0.1,0.1
25513,0.175712,104,21,26,28,29,21,26,28,29,0.1,0.1,0.1,0.1
25514,0.185963,110,29,31,27,23,29,31,27,23,0.1,0.1,0.1,0.1
25515,0.203735,113,22,31,32,28,22,31,32,28,0.1,0.1,0.1,0.1
25516,0.175174,96,27,23,28,18,27,23,28,18,0.1,0.1,0.1,0.1
25517,0.191729,103,25,27,22,29,25,27,22,29,0.1,0.1,0.1,0.1
25518,0.178966,95,22,20,26,27,22,20,26,27,0.1,0.1,0.1,0.1
25519,0.191921,107,29,25,26,27,29,25,26,27,0.1,0.1,0.1,0.1
25520,0.202055,122,28,34,34,26,28,34,34,26,0.1,0.1,0.1,0.1
25521,0.201705,125,33,34,28,30,33,34,28,30,0.1,0.1,0.1,0.1
25522,0.187925,117,28,32,31,26,28,32,31,26,0.1,0.1,0.1,0.1
25523,0.172561,106,26,23,28,29,26,23,28,29,0.1,0.1,0.1,0.1
25524,0.176512,110,21,27,28,34,21,27,28,34,0.1,0.1,0.1,0.1
25525,0.15196,95,20,23,28,24,20,23,28,24,0.1,0.1,0.1,0.1
25526,0.194891,116,25,28,30,33,25,28,30,33,0.1,0.1,0.1,0.1
25527,0.208491,113,31,24,28,30,31,24,28,30,0.1,0.1,0.1,0.1
25528,0.20849,116,30,31,27,28,30,31,27,28,0.1,0.1,0.1,0.1
25529,0.199274,105,31,19,27,28,31,19,27,28,0.1,0.1,0.1,0.1
25530,0.165864,93,18,27,25,23,18,27,25,23,0.1,0.1,0.1,0.1
25531,0.207674,117,25,34,31,27,25,34,31,27,0.1,0.1,0.1,0.1
25532,0.167127,101,25,30,19,27,25,30,19,27,0.1,0.1,0.1,0.1
25533,0.168373,104,29,25,23,27,29,25,23,27,0.1,0.1,0.1,0.1
25534,0.226797,130,35,32,36,27,35,32,36,27,0.1,0.1,0.1,0.1
25535,0.182213,100,17,30,25,28,17,30,25,28,0.1,0.1,0.1,0.1
25536,0.204319,112,33,20,29,30,33,20,29,30,0.1,0.1,0.1,0.1
25537,0.192829,104,15,30,27,32,15,30,27,32,0.1,0.1,0.1,0.1
25538,0.210595,120,33,30,25,32,33,30,25,32,0.1,0.1,0.1,0.1
25539,0.177758,101,25,16,31,29,25,16,31,29,0.1,0.1,0.1,0.1
25540,0.197114,105,19,31,27,28,19,31,27,28,0.1,0.1,0.1,0.1
25541,0.190201,114,34,23,26,31,34,23,26,31,0.1,0.1,0.1,0.1
25542,0.165041,98,24,26,21,27,24,26,21,27,0.1,0.1,0.1,0.1
25543,0.173325,94,28,25,20,21,28,25,20,21,0.1,0.1,0.1,0.1
25544,0.156251,87,25,23,21,18,25,23,21,18,0.1,0.1,0.1,0.1
25545,0.189687,107,30,28,26,23,30,28,26,23,0.1,0.1,0.1,0.1
25546,0.172863,109,25,23,29,32,25,23,29,32,0.1,0.1,0.1,0.1
25547,0.173489,110,22,24,30,34,22,24,30,34,0.1,0.1,0.1,0.1
25548,0.191002,111,35,26,21,29,35,26,21,29,0.1,0.1,0.1,0.1
25549,0.189856,108,21,27,32,28,21,27,32,28,0.1,0.1,0.1,0.1
25550,0.205428,117,32,33,22,30,32,33,22,30,0.1,0.1,0.1,0.1
25551,0.179643,101,29,23,29,20,29,23,29,20,0.1,0.1,0.1,0.1
25552,0.199793,114,25,26,31,32,25,26,31,32,0.1,0.1,0.1,0.1
25553,0.224851,122,35,29,33,25,35,29,33,25,0.1,0.1,0.1,0.1
25554,0.17524,101,26,30,22,23,26,30,22,23,0.1,0.1,0.1,0.1
25555,0.195156,120,29,26,31,34,29,26,31,34,0.1,0.1,0.1,0.1
25556,0.132671,85,14,18,28,25,14,18,28,25,0.1,0.1,0.1,0.1
25557,0.184625,118,34,29,23,32,34,29,23,32,0.1,0.1,0.1,0.1
25558,0.177508,111,25,32,27,27,25,32,27,27,0.1,0.1,0.1,0.1
25559,0.207689,126,32,34,30,30,32,34,30,30,0.1,0.1,0.1,0.1
25560,0.184465,120,30,24,32,34,30,24,32,34,0.1,0.1,0.1,0.1
25561,0.170592,107,18,32,33,24,18,32,33,24,0.1,0.1,0.1,0.1
25562,0.178092,110,27,29,32,22,27,29,32,22,0.1,0.1,0.1,0.1
25563,0.177453,110,31,24,27,28,31,24,27,28,0.1,0.1,0.1,0.1
25564,0.185613,107,28,30,26,23,28,30,26,23,0.1,0.1,0.1,0.1
25565,0.178299,100,30,16,28,26,30,16,28,26,0.1,0.1,0.1,0.1
25566,0.181473,109,32,24,25,28,32,24,25,28,0.1,0.1,0.1,0.1
25567,0.18925,108,19,28,29,32,19,28,29,32,0.1,0.1,0.1,0.1
25568,0.161886,93,25,26,20,22,25,26,20,22,0.1,0.1,0.1,0.1
25569,0.169529,101,28,22,24,27,28,22,24,27,0.1,0.1,0.1,0.1
25570,0.197376,112,23,33,27,29,23,33,27,29,0.1,0.1,0.1,0.1
25571,0.2028,117,25,32,26,34,25,32,26,34,0.1,0.1,0.1,0.1
25572,0.212743,123,25,33,30,35,25,33,30,35,0.1,0.1,0.1,0.1
25573,0.17607,98,29,23,20,26,29,23,20,26,0.1,0.1,0.1,0.1
25574,0.188761,105,24,27,28,26,24,27,28,26,0.1,0.1,0.1,0.1
25575,0.221245,117,23,30,31,33,23,30,31,33,0.1,0.1,0.1,0.1
25576,0.203735,122,34,20,35,33,34,20,35,33,0.1,0.1,0.1,0.1
25577,0.188145,104,27,29,31,17,27,29,31,17,0.1,0.1,0.1,0.1
25578,0.175466,107,33,14,28,32,33,14,28,32,0.1,0.1,0.1,0.1
25579,0.16126,101,26,28,23,24,26,28,23,24,0.1,0.1,0.1,0.1
25580,0.189085,122,34,31,31,26,34,31,31,26,0.1,0.1,0.1,0.1
25581,0.182315,98,18,30,23,27,18,30,23,27,0.1,0.1,0.1,0.1
25582,0.176799,97,20,29,23,25,20,29,23,25,0.1,0.1,0.1,0.1
25583,0.198362,111,26,33,30,22,26,33,30,22,0.1,0.1,0.1,0.1
25584,0.195091,110,30,25,27,28,30,25,27,28,0.1,0.1,0.1,0.1
25585,0.171304,107,23,27,28,29,23,27,28,29,0.1,0.1,0.1,0.1
25586,0.173421,110,18,32,31,29,18,32,31,29,0.1,0.1,0.1,0.1
25587,0.154203,90,27,25,15,23,27,25,15,23,0.1,0.1,0.1,0.1
25588,0.223256,130,33,35,30,32,33,35,30,32,0.1,0.1,0.1,0.1
25589,0.207808,118,28,31,34,25,28,31,34,25,0.1,0.1,0.1,0.1
25590,0.177338,101,21,30,23,27,21,30,23,27,0.1,0.1,0.1,0.1
25591,0.215476,126,29,32,37,28,29,32,37,28,0.1,0.1,0.1,0.1
25592,0.203606,120,28,29,31,32,28,29,31,32,0.1,0.1,0.1,0.1
25593,0.162415,106,31,20,26,29,31,20,26,29,0.1,0.1,0.1,0.1
25594,0.175435,106,28,29,23,26,28,29,23,26,0.1,0.1,0.1,0.1
25595,0.173184,107,31,23,25,28,31,23,25,28,0.1,0.1,0.1,0.1
25596,0.174678,108,25,23,28,32,25,23,28,32,0.1,0.1,0.1,0.1
25597,0.193877,120,31,34,29,26,31,34,29,26,0.1,0.1,0.1,0.1
25598,0.177657,110,26,29,31,24,26,29,31,24,0.1,0.1,0.1,0.1
25599,0.191998,109,28,31,23,27,28,31,23,27,0.1,0.1,0.1,0.1
25600,0.196012,119,34,28,32,25,34,28,32,25,0.1,0.1,0.1,0.1
25601,0.198745,115,35,28,22,30,35,28,22,30,0.1,0.1,0.1,0.1
25602,0.181589,117,28,31,33,25,28,31,33,25,0.1,0.1,0.1,0.1
25603,0.158207,97,28,24,18,27,28,24,18,27,0.1,0.1,0.1,0.1
25604,0.167511,100,20,25,29,26,20,25,29,26,0.1,0.1,0.1,0.1
25605,0.149955,86,17,28,24,17,17,28,24,17,0.1,0.1,0.1,0.1
25606,0.18516,104,30,18,31,25,30,18,31,25,0.1,0.1,0.1,0.1
25607,0.204864,114,30,31,25,28,30,31,25,28,0.1,0.1,0.1,0.1
25608,0.162146,91,17,24,28,22,17,24,28,22,0.1,0.1,0.1,0.1
25609,0.198047,108,19,31,27,31,19,31,27,31,0.1,0.1,0.1,0.1
25610,0.193343,115,18,32,35,30,18,32,35,30,0.1,0.1,0.1,0.1
25611,0.170255,90,23,16,25,26,23,16,25,26,0.1,0.1,0.1,0.1
25612,0.206503,123,31,26,32,34,31,26,32,34,0.1,0.1,0.1,0.1
