episode,ep_length,ep_env_return
5064,77.0,1.0
5065,76.0,0.0
5066,74.0,3.0
5067,92.0,1.0
5068,80.0,1.0
5069,78.0,3.0
5070,78.0,2.0
5071,79.0,3.0
5072,80.0,0.0
5073,77.0,1.0
5074,71.0,2.0
5075,95.0,3.0
5076,73.0,2.0
5077,84.0,1.0
5078,68.0,2.0
5079,74.0,3.0
5080,72.0,2.0
5080,,
5081,84.0,2.0
5082,100.0,0.0
5083,78.0,0.0
5084,79.0,2.0
5085,69.0,0.0
5086,75.0,1.0
5087,78.0,1.0
5088,79.0,0.0
5089,69.0,0.0
5090,86.0,3.0
5091,82.0,2.0
5092,64.0,3.0
5093,90.0,1.0
5094,73.0,0.0
5095,79.0,2.0
5096,74.0,1.0
5097,93.0,0.0
5098,90.0,1.0
5099,71.0,2.0
5100,85.0,0.0
5100,,
5101,68.0,2.0
5102,76.0,1.0
5103,78.0,0.0
5104,78.0,1.0
5105,92.0,2.0
5106,77.0,1.0
5107,77.0,0.0
5108,80.0,2.0
5109,82.0,2.0
5110,85.0,0.0
5111,86.0,2.0
5112,89.0,2.0
5113,78.0,2.0
5114,75.0,1.0
5115,87.0,3.0
5116,81.0,2.0
5117,94.0,1.0
5118,84.0,1.0
5119,89.0,0.0
5120,85.0,1.0
5120,,
5121,59.0,1.0
5122,76.0,0.0
5123,82.0,1.0
5124,76.0,1.0
5125,77.0,3.0
5126,79.0,0.0
5127,83.0,1.0
5128,69.0,3.0
5129,70.0,2.0
5130,68.0,2.0
5131,74.0,3.0
5132,81.0,0.0
5133,87.0,0.0
5134,78.0,1.0
5135,87.0,2.0
5136,75.0,1.0
5137,86.0,1.0
5138,82.0,1.0
5139,81.0,2.0
5140,78.0,0.0
5140,,
5141,78.0,2.0
5142,68.0,2.0
5143,92.0,0.0
5144,71.0,3.0
5145,67.0,3.0
5146,73.0,3.0
5147,72.0,1.0
5148,77.0,2.0
5149,75.0,3.0
5150,79.0,3.0
5151,76.0,0.0
5152,76.0,2.0
5153,73.0,2.0
5154,93.0,2.0
5155,78.0,2.0
5156,84.0,3.0
5157,80.0,1.0
5158,71.0,1.0
5159,88.0,2.0
5160,98.0,0.0
5160,,
5161,60.0,2.0
5162,76.0,1.0
5163,74.0,3.0
5164,79.0,2.0
5165,84.0,2.0
5166,75.0,3.0
5167,79.0,3.0
5168,70.0,3.0
5169,77.0,1.0
5170,80.0,3.0
5171,83.0,1.0
5172,76.0,1.0
5173,73.0,2.0
5174,71.0,3.0
5175,71.0,3.0
5176,75.0,0.0
5177,84.0,1.0
5178,82.0,0.0
5179,70.0,1.0
5180,71.0,0.0
5180,,
5181,82.0,1.0
5182,75.0,3.0
5183,65.0,0.0
5184,74.0,0.0
5185,82.0,3.0
5186,68.0,1.0
5187,73.0,3.0
5188,72.0,1.0
5189,91.0,1.0
5190,83.0,1.0
5191,78.0,0.0
5192,78.0,2.0
5193,81.0,2.0
5194,82.0,1.0
5195,96.0,1.0
5196,81.0,2.0
5197,77.0,3.0
5198,77.0,3.0
5199,88.0,3.0
5200,88.0,0.0
5200,,
5201,81.0,3.0
5202,82.0,0.0
5203,75.0,0.0
5204,73.0,3.0
5205,84.0,0.0
5206,86.0,2.0
5207,74.0,2.0
5208,78.0,2.0
5209,72.0,1.0
5210,73.0,2.0
5211,81.0,3.0
5212,71.0,1.0
5213,72.0,3.0
5214,73.0,1.0
5215,84.0,3.0
5216,77.0,0.0
5217,79.0,0.0
5218,57.0,1.0
5219,68.0,2.0
5220,79.0,1.0
5220,,
5221,87.0,2.0
5222,71.0,2.0
5223,68.0,3.0
5224,73.0,1.0
5225,76.0,2.0
5226,75.0,3.0
5227,81.0,2.0
5228,74.0,0.0
5229,86.0,0.0
5230,78.0,1.0
5231,69.0,0.0
5232,71.0,3.0
5233,93.0,2.0
5234,82.0,1.0
5235,74.0,0.0
5236,80.0,3.0
5237,77.0,2.0
5238,73.0,2.0
5239,72.0,0.0
5240,73.0,1.0
5240,,
5241,75.0,2.0
5242,84.0,3.0
5243,79.0,2.0
5244,75.0,3.0
5245,77.0,2.0
5246,83.0,3.0
5247,80.0,2.0
5248,70.0,1.0
5249,73.0,0.0
5250,86.0,2.0
5251,76.0,0.0
5252,87.0,3.0
5253,75.0,0.0
5254,73.0,1.0
5255,74.0,3.0
5256,72.0,0.0
5257,73.0,2.0
5258,70.0,0.0
5259,73.0,1.0
5260,68.0,3.0
5260,,
5261,82.0,1.0
5262,94.0,0.0
5263,65.0,3.0
5264,64.0,3.0
5265,77.0,2.0
5266,70.0,3.0
5267,90.0,2.0
5268,66.0,2.0
5269,73.0,2.0
5270,81.0,3.0
5271,82.0,0.0
5272,84.0,3.0
5273,81.0,0.0
5274,91.0,3.0
5275,69.0,0.0
5276,76.0,3.0
5277,74.0,3.0
5278,72.0,0.0
5279,79.0,3.0
5280,84.0,0.0
5280,,
5281,67.0,3.0
5282,85.0,2.0
5283,78.0,1.0
5284,75.0,0.0
5285,64.0,0.0
5286,70.0,1.0
5287,72.0,1.0
5288,72.0,2.0
5289,73.0,3.0
5290,65.0,3.0
5291,84.0,2.0
5292,83.0,2.0
5293,69.0,1.0
5294,68.0,3.0
5295,84.0,1.0
5296,83.0,1.0
5297,84.0,2.0
5298,82.0,1.0
5299,97.0,3.0
5300,72.0,1.0
5300,,
5301,71.0,3.0
5302,73.0,2.0
5303,82.0,0.0
5304,87.0,1.0
5305,73.0,2.0
5306,70.0,3.0
5307,82.0,3.0
5308,64.0,2.0
5309,79.0,1.0
5310,81.0,1.0
5311,80.0,0.0
5312,80.0,2.0
5313,60.0,0.0
5314,85.0,1.0
5315,71.0,0.0
5316,70.0,0.0
5317,78.0,1.0
5318,85.0,3.0
5319,79.0,0.0
5320,83.0,3.0
5320,,
5321,90.0,3.0
5322,77.0,2.0
5323,78.0,1.0
5324,75.0,3.0
5325,81.0,3.0
5326,77.0,1.0
5327,80.0,0.0
5328,66.0,2.0
5329,74.0,3.0
5330,79.0,2.0
5331,75.0,3.0
5332,83.0,2.0
5333,70.0,3.0
5334,76.0,2.0
5335,73.0,3.0
5336,73.0,1.0
5337,78.0,2.0
5338,83.0,3.0
5339,89.0,2.0
5340,81.0,2.0
5340,,
5341,82.0,0.0
5342,79.0,3.0
5343,86.0,0.0
5344,74.0,3.0
5345,72.0,3.0
5346,70.0,1.0
5347,93.0,0.0
5348,73.0,1.0
5349,70.0,3.0
5350,89.0,0.0
5351,75.0,3.0
5352,79.0,3.0
5353,91.0,2.0
5354,76.0,3.0
5355,78.0,3.0
5356,82.0,3.0
5357,82.0,1.0
5358,77.0,1.0
5359,88.0,2.0
5360,72.0,0.0
5360,,
5361,70.0,2.0
5362,79.0,3.0
5363,71.0,1.0
5364,84.0,2.0
5365,86.0,0.0
5366,75.0,0.0
5367,87.0,3.0
5368,85.0,1.0
5369,82.0,3.0
5370,81.0,3.0
5371,76.0,2.0
5372,78.0,2.0
5373,84.0,1.0
5374,78.0,1.0
5375,84.0,3.0
5376,82.0,2.0
5377,73.0,1.0
5378,72.0,2.0
5379,81.0,0.0
5380,87.0,3.0
5380,,
5381,81.0,3.0
5382,86.0,3.0
5383,85.0,1.0
5384,95.0,1.0
5385,75.0,0.0
5386,71.0,2.0
5387,89.0,2.0
5388,76.0,3.0
5389,78.0,2.0
5390,91.0,3.0
5391,87.0,1.0
5392,75.0,0.0
5393,81.0,2.0
5394,78.0,0.0
5395,76.0,0.0
5396,87.0,1.0
5397,69.0,0.0
5398,82.0,0.0
5399,80.0,2.0
5400,84.0,2.0
5400,,
5401,68.0,3.0
5402,81.0,1.0
5403,83.0,0.0
5404,75.0,2.0
5405,79.0,2.0
5406,76.0,1.0
5407,78.0,1.0
5408,91.0,3.0
5409,84.0,2.0
5410,83.0,1.0
5411,74.0,1.0
5412,76.0,2.0
5413,77.0,2.0
5414,74.0,2.0
5415,77.0,3.0
5416,74.0,0.0
5417,73.0,2.0
5418,78.0,0.0
5419,78.0,2.0
5420,90.0,2.0
5420,,
5421,76.0,3.0
5422,72.0,1.0
5423,75.0,0.0
5424,79.0,0.0
5425,87.0,0.0
5426,69.0,2.0
5427,94.0,2.0
5428,71.0,3.0
5429,79.0,0.0
5430,81.0,1.0
5431,70.0,0.0
5432,81.0,3.0
5433,85.0,2.0
5434,69.0,2.0
5435,80.0,0.0
5436,79.0,0.0
5437,81.0,3.0
5438,74.0,1.0
5439,87.0,0.0
5440,77.0,2.0
5440,,
5441,81.0,1.0
5442,81.0,1.0
5443,73.0,3.0
5444,81.0,1.0
5445,79.0,2.0
5446,71.0,2.0
5447,86.0,0.0
5448,82.0,1.0
5449,82.0,1.0
5450,73.0,2.0
5451,79.0,3.0
5452,77.0,1.0
5453,80.0,0.0
5454,69.0,3.0
5455,78.0,3.0
5456,75.0,3.0
5457,74.0,3.0
5458,70.0,0.0
5459,86.0,0.0
5460,82.0,0.0
5460,,
5461,75.0,0.0
5462,85.0,2.0
5463,70.0,2.0
5464,84.0,3.0
5465,84.0,3.0
5466,69.0,3.0
5467,81.0,2.0
5468,80.0,2.0
5469,78.0,1.0
5470,94.0,3.0
5471,87.0,3.0
5472,72.0,2.0
5473,81.0,2.0
5474,85.0,3.0
5475,67.0,1.0
5476,81.0,0.0
5477,82.0,3.0
5478,71.0,0.0
5479,78.0,2.0
5480,80.0,3.0
5480,,
5481,86.0,0.0
5482,73.0,1.0
5483,79.0,3.0
5484,75.0,0.0
5485,76.0,3.0
5486,72.0,2.0
5487,84.0,2.0
5488,76.0,2.0
5489,68.0,1.0
5490,70.0,3.0
5491,66.0,0.0
5492,85.0,2.0
5493,84.0,3.0
5494,82.0,2.0
5495,77.0,1.0
5496,57.0,1.0
5497,82.0,2.0
5498,86.0,3.0
5499,81.0,0.0
5500,80.0,3.0
5500,,
5501,86.0,1.0
5502,66.0,2.0
5503,80.0,1.0
5504,80.0,1.0
5505,64.0,1.0
5506,77.0,0.0
5507,76.0,3.0
5508,88.0,0.0
5509,76.0,2.0
5510,79.0,3.0
5511,91.0,0.0
5512,68.0,3.0
5513,84.0,3.0
5514,78.0,0.0
5515,80.0,2.0
5516,80.0,0.0
5517,81.0,2.0
5518,76.0,0.0
5519,77.0,1.0
5520,86.0,1.0
5520,,
5521,75.0,0.0
5522,78.0,0.0
5523,74.0,2.0
5524,75.0,1.0
5525,83.0,1.0
5526,80.0,1.0
5527,66.0,2.0
5528,73.0,3.0
5529,86.0,1.0
5530,80.0,3.0
5531,76.0,2.0
5532,80.0,2.0
5533,81.0,1.0
5534,93.0,2.0
5535,82.0,1.0
5536,77.0,0.0
5537,86.0,0.0
5538,81.0,2.0
5539,82.0,0.0
5540,75.0,3.0
5540,,
5541,79.0,2.0
5542,80.0,3.0
5543,81.0,0.0
5544,84.0,0.0
5545,68.0,3.0
5546,79.0,2.0
5547,79.0,3.0
5548,85.0,3.0
5549,75.0,3.0
5550,85.0,1.0
5551,77.0,3.0
5552,88.0,1.0
5553,92.0,3.0
5554,94.0,0.0
5555,91.0,1.0
5556,73.0,2.0
5557,82.0,3.0
5558,87.0,0.0
5559,79.0,0.0
5560,69.0,1.0
5560,,
5561,90.0,2.0
5562,71.0,3.0
5563,84.0,3.0
5564,90.0,2.0
5565,77.0,1.0
5566,72.0,2.0
5567,70.0,1.0
5568,77.0,1.0
5569,89.0,0.0
5570,75.0,0.0
5571,78.0,0.0
5572,75.0,1.0
5573,80.0,3.0
5574,86.0,0.0
5575,80.0,0.0
5576,79.0,3.0
5577,85.0,3.0
5578,78.0,3.0
5579,80.0,2.0
5580,76.0,3.0
5580,,
5581,100.0,0.0
5582,69.0,2.0
5583,81.0,1.0
5584,69.0,2.0
5585,72.0,2.0
5586,77.0,2.0
5587,79.0,0.0
5588,73.0,3.0
5589,85.0,2.0
5590,81.0,3.0
5591,74.0,3.0
5592,83.0,0.0
5593,77.0,2.0
5594,87.0,1.0
5595,77.0,3.0
5596,82.0,3.0
5597,77.0,2.0
5598,86.0,2.0
5599,84.0,3.0
5600,75.0,1.0
5600,,
5601,68.0,1.0
5602,89.0,2.0
5603,75.0,3.0
5604,76.0,0.0
5605,72.0,2.0
5606,76.0,2.0
5607,77.0,2.0
5608,78.0,2.0
5609,89.0,0.0
5610,75.0,1.0
5611,74.0,1.0
5612,74.0,0.0
5613,78.0,1.0
5614,79.0,0.0
5615,83.0,1.0
5616,88.0,0.0
5617,83.0,3.0
5618,81.0,3.0
5619,76.0,3.0
5620,81.0,3.0
5620,,
5621,76.0,3.0
5622,70.0,3.0
5623,90.0,2.0
5624,79.0,2.0
5625,67.0,2.0
5626,95.0,1.0
5627,73.0,0.0
5628,80.0,1.0
5629,89.0,3.0
5630,67.0,2.0
5631,96.0,3.0
5632,80.0,2.0
5633,76.0,3.0
5634,71.0,0.0
5635,71.0,2.0
5636,82.0,2.0
5637,84.0,0.0
5638,71.0,3.0
5639,83.0,0.0
5640,75.0,2.0
5640,,
5641,74.0,1.0
5642,79.0,0.0
5643,85.0,2.0
5644,62.0,0.0
5645,92.0,1.0
5646,77.0,0.0
5647,72.0,1.0
5648,70.0,2.0
5649,84.0,3.0
5650,75.0,1.0
5651,77.0,0.0
5652,79.0,3.0
5653,75.0,0.0
5654,82.0,0.0
5655,69.0,2.0
5656,74.0,2.0
5657,79.0,3.0
5658,75.0,0.0
5659,70.0,3.0
5660,96.0,1.0
5660,,
5661,85.0,0.0
5662,75.0,1.0
5663,83.0,3.0
5664,94.0,1.0
5665,83.0,3.0
5666,94.0,1.0
5667,83.0,0.0
5668,90.0,2.0
5669,67.0,1.0
5670,70.0,3.0
5671,90.0,3.0
5672,76.0,2.0
5673,86.0,2.0
5674,75.0,0.0
5675,78.0,0.0
5676,66.0,1.0
5677,76.0,1.0
5678,63.0,3.0
5679,75.0,1.0
5680,81.0,1.0
5680,,
5681,89.0,2.0
5682,82.0,3.0
5683,80.0,3.0
5684,86.0,2.0
5685,84.0,0.0
5686,79.0,1.0
5687,75.0,2.0
5688,82.0,0.0
5689,78.0,2.0
5690,83.0,2.0
5691,86.0,0.0
5692,67.0,3.0
5693,73.0,2.0
5694,79.0,1.0
5695,78.0,2.0
5696,68.0,3.0
5697,76.0,2.0
5698,77.0,0.0
5699,80.0,2.0
5700,85.0,1.0
5700,,
5701,77.0,1.0
5702,88.0,3.0
5703,78.0,0.0
5704,74.0,0.0
5705,86.0,1.0
5706,77.0,1.0
5707,73.0,0.0
5708,75.0,0.0
5709,84.0,1.0
5710,76.0,2.0
5711,83.0,2.0
5712,73.0,1.0
5713,88.0,0.0
5714,67.0,3.0
5715,78.0,0.0
5716,82.0,3.0
5717,73.0,0.0
5718,89.0,2.0
5719,81.0,3.0
5720,95.0,0.0
5720,,
5721,75.0,0.0
5722,83.0,2.0
5723,82.0,2.0
5724,69.0,2.0
5725,68.0,2.0
5726,81.0,1.0
5727,95.0,1.0
5728,86.0,3.0
5729,78.0,1.0
5730,86.0,1.0
5731,95.0,2.0
5732,75.0,0.0
5733,79.0,3.0
5734,87.0,2.0
5735,77.0,2.0
5736,74.0,1.0
5737,69.0,1.0
5738,71.0,3.0
5739,75.0,3.0
5740,90.0,2.0
5740,,
5741,79.0,1.0
5742,73.0,2.0
5743,93.0,3.0
5744,74.0,1.0
5745,72.0,0.0
5746,70.0,2.0
5747,88.0,1.0
5748,78.0,3.0
5749,72.0,3.0
5750,80.0,1.0
5751,87.0,0.0
5752,66.0,0.0
5753,86.0,2.0
5754,79.0,2.0
5755,75.0,1.0
5756,84.0,2.0
5757,70.0,1.0
5758,77.0,2.0
5759,88.0,2.0
5760,90.0,3.0
5760,,
5761,84.0,1.0
5762,74.0,3.0
5763,80.0,1.0
5764,86.0,2.0
5765,80.0,0.0
5766,75.0,1.0
5767,85.0,1.0
5768,88.0,0.0
5769,85.0,2.0
5770,88.0,3.0
5771,82.0,1.0
5772,69.0,2.0
5773,84.0,1.0
5774,80.0,2.0
5775,77.0,3.0
5776,76.0,3.0
5777,82.0,0.0
5778,83.0,1.0
5779,81.0,2.0
5780,78.0,1.0
5780,,
5781,76.0,3.0
5782,76.0,0.0
5783,76.0,0.0
5784,85.0,3.0
5785,65.0,1.0
5786,90.0,3.0
5787,78.0,1.0
5788,83.0,2.0
5789,74.0,3.0
5790,78.0,1.0
5791,87.0,2.0
5792,79.0,2.0
5793,84.0,3.0
5794,78.0,2.0
5795,78.0,1.0
5796,89.0,1.0
5797,86.0,2.0
5798,72.0,0.0
5799,78.0,1.0
5800,73.0,1.0
5800,,
5801,70.0,0.0
5802,73.0,0.0
5803,86.0,3.0
5804,78.0,2.0
5805,79.0,3.0
5806,78.0,1.0
5807,80.0,2.0
5808,83.0,2.0
5809,90.0,2.0
5810,81.0,0.0
5811,80.0,2.0
5812,96.0,3.0
5813,77.0,3.0
5814,81.0,1.0
5815,86.0,2.0
5816,68.0,1.0
5817,85.0,1.0
5818,77.0,1.0
5819,87.0,0.0
5820,84.0,2.0
5820,,
5821,85.0,1.0
5822,62.0,0.0
5823,77.0,1.0
5824,89.0,0.0
5825,86.0,3.0
5826,76.0,1.0
5827,77.0,1.0
5828,76.0,1.0
5829,84.0,1.0
5830,79.0,1.0
5831,84.0,0.0
5832,80.0,2.0
5833,90.0,3.0
5834,86.0,1.0
5835,68.0,1.0
5836,86.0,0.0
5837,73.0,2.0
5838,95.0,1.0
5839,80.0,3.0
5840,69.0,0.0
5840,,
5841,72.0,3.0
5842,74.0,1.0
5843,75.0,1.0
5844,75.0,0.0
5845,81.0,1.0
5846,75.0,0.0
5847,75.0,1.0
5848,84.0,0.0
5849,74.0,0.0
5850,88.0,2.0
5851,81.0,0.0
5852,88.0,2.0
5853,93.0,3.0
5854,69.0,0.0
5855,75.0,1.0
5856,83.0,0.0
5857,71.0,3.0
5858,78.0,3.0
5859,70.0,1.0
5860,76.0,2.0
5860,,
5861,72.0,1.0
5862,84.0,2.0
5863,67.0,2.0
5864,83.0,1.0
5865,92.0,2.0
5866,78.0,3.0
5867,82.0,3.0
5868,73.0,2.0
5869,88.0,3.0
5870,84.0,0.0
5871,83.0,1.0
5872,88.0,0.0
5873,67.0,2.0
5874,82.0,1.0
5875,80.0,0.0
5876,81.0,2.0
5877,65.0,2.0
5878,78.0,0.0
5879,87.0,2.0
5880,89.0,0.0
5880,,
5881,91.0,0.0
5882,86.0,3.0
5883,75.0,2.0
5884,68.0,3.0
5885,81.0,1.0
5886,82.0,2.0
5887,79.0,3.0
5888,82.0,2.0
5889,81.0,1.0
5890,76.0,0.0
5891,71.0,2.0
5892,89.0,0.0
5893,71.0,1.0
5894,78.0,3.0
5895,84.0,2.0
5896,82.0,2.0
5897,79.0,0.0
5898,87.0,2.0
5899,99.0,2.0
5900,73.0,0.0
5900,,
5901,67.0,3.0
5902,87.0,2.0
5903,76.0,3.0
5904,84.0,0.0
5905,74.0,2.0
5906,71.0,3.0
5907,70.0,1.0
5908,87.0,0.0
5909,79.0,3.0
5910,85.0,1.0
5911,91.0,3.0
5912,74.0,0.0
5913,72.0,3.0
5914,86.0,1.0
5915,74.0,2.0
5916,79.0,2.0
5917,74.0,1.0
5918,77.0,2.0
5919,72.0,3.0
5920,88.0,0.0
5920,,
5921,93.0,0.0
5922,82.0,2.0
5923,86.0,2.0
5924,70.0,1.0
5925,74.0,3.0
5926,78.0,0.0
5927,69.0,0.0
5928,74.0,1.0
5929,78.0,1.0
5930,87.0,0.0
5931,73.0,1.0
5932,70.0,1.0
5933,86.0,0.0
5934,77.0,2.0
5935,71.0,2.0
5936,91.0,3.0
5937,78.0,2.0
5938,82.0,2.0
5939,72.0,1.0
5940,77.0,1.0
5940,,
5941,83.0,0.0
5942,79.0,0.0
5943,78.0,3.0
5944,76.0,0.0
5945,87.0,3.0
5946,76.0,1.0
5947,72.0,1.0
5948,79.0,1.0
5949,74.0,3.0
5950,91.0,1.0
5951,75.0,0.0
5952,76.0,0.0
5953,77.0,0.0
5954,94.0,2.0
5955,83.0,1.0
5956,74.0,0.0
5957,77.0,0.0
5958,77.0,2.0
5959,73.0,3.0
5960,77.0,3.0
5960,,
5961,73.0,1.0
5962,76.0,3.0
5963,79.0,1.0
5964,87.0,3.0
5965,70.0,3.0
5966,76.0,2.0
5967,75.0,0.0
5968,84.0,3.0
5969,84.0,3.0
5970,96.0,1.0
5971,72.0,3.0
5972,76.0,3.0
5973,79.0,1.0
5974,88.0,1.0
5975,80.0,0.0
5976,93.0,3.0
5977,79.0,1.0
5978,89.0,3.0
5979,94.0,3.0
5980,75.0,1.0
5980,,
5981,98.0,1.0
5982,86.0,0.0
5983,82.0,0.0
5984,79.0,3.0
5985,84.0,3.0
5986,68.0,0.0
5987,68.0,3.0
5988,81.0,1.0
5989,85.0,0.0
5990,81.0,3.0
5991,84.0,1.0
5992,82.0,1.0
5993,71.0,3.0
5994,76.0,3.0
5995,77.0,2.0
5996,88.0,2.0
5997,92.0,3.0
5998,77.0,0.0
5999,98.0,3.0
6000,75.0,3.0
6000,,
6001,80.0,3.0
6002,82.0,3.0
6003,68.0,3.0
6004,67.0,2.0
6005,74.0,0.0
6006,73.0,1.0
6007,80.0,2.0
6008,78.0,2.0
6009,82.0,1.0
6010,94.0,2.0
6011,72.0,2.0
6012,81.0,1.0
6013,106.0,0.0
6014,85.0,0.0
6015,83.0,0.0
6016,82.0,3.0
6017,86.0,3.0
6018,74.0,3.0
6019,75.0,2.0
6020,71.0,3.0
6020,,
6021,73.0,0.0
6022,72.0,1.0
6023,67.0,1.0
6024,82.0,2.0
6025,91.0,3.0
6026,83.0,2.0
6027,80.0,2.0
6028,72.0,3.0
6029,90.0,3.0
6030,82.0,2.0
6031,80.0,3.0
6032,72.0,0.0
6033,77.0,1.0
6034,88.0,0.0
6035,70.0,0.0
6036,94.0,2.0
6037,69.0,2.0
6038,92.0,2.0
6039,86.0,0.0
6040,85.0,2.0
6040,,
6041,80.0,0.0
6042,83.0,2.0
6043,70.0,3.0
6044,78.0,3.0
6045,68.0,3.0
6046,70.0,0.0
6047,77.0,3.0
6048,83.0,1.0
6049,86.0,2.0
6050,73.0,0.0
6051,85.0,2.0
6052,80.0,1.0
6053,71.0,0.0
6054,83.0,3.0
6055,73.0,3.0
6056,77.0,1.0
6057,83.0,3.0
6058,85.0,0.0
6059,69.0,0.0
6060,80.0,3.0
6060,,
6061,85.0,2.0
6062,74.0,2.0
6063,66.0,3.0
6064,75.0,3.0
6065,85.0,3.0
6066,84.0,0.0
6067,78.0,1.0
6068,73.0,1.0
6069,81.0,3.0
6070,77.0,3.0
6071,78.0,0.0
6072,84.0,1.0
6073,88.0,2.0
6074,68.0,1.0
6075,81.0,2.0
6076,77.0,1.0
6077,87.0,0.0
6078,80.0,3.0
6079,67.0,1.0
6080,81.0,2.0
6080,,
6081,88.0,3.0
6082,75.0,2.0
6083,81.0,3.0
6084,75.0,3.0
6085,71.0,2.0
6086,82.0,2.0
6087,85.0,1.0
6088,70.0,1.0
6089,77.0,1.0
6090,77.0,1.0
6091,75.0,3.0
6092,72.0,2.0
6093,89.0,3.0
6094,68.0,2.0
6095,94.0,0.0
6096,72.0,1.0
6097,73.0,1.0
6098,81.0,1.0
6099,88.0,0.0
6100,81.0,2.0
6100,,
6101,97.0,0.0
6102,74.0,0.0
6103,82.0,1.0
6104,97.0,3.0
6105,76.0,1.0
6106,74.0,3.0
6107,88.0,2.0
6108,88.0,2.0
6109,91.0,0.0
6110,72.0,0.0
6111,69.0,3.0
6112,85.0,3.0
6113,70.0,1.0
6114,77.0,1.0
6115,67.0,0.0
6116,65.0,3.0
6117,82.0,1.0
6118,93.0,2.0
6119,68.0,1.0
6120,88.0,2.0
6120,,
6121,74.0,0.0
6122,79.0,2.0
6123,80.0,2.0
6124,88.0,1.0
6125,86.0,1.0
6126,70.0,2.0
6127,76.0,3.0
6128,80.0,2.0
6129,82.0,3.0
6130,92.0,2.0
6131,86.0,1.0
6132,77.0,3.0
6133,71.0,2.0
6134,69.0,2.0
6135,75.0,0.0
6136,81.0,2.0
6137,85.0,1.0
6138,75.0,1.0
6139,88.0,3.0
6140,76.0,1.0
6140,,
6141,82.0,3.0
6142,90.0,1.0
6143,84.0,1.0
6144,70.0,1.0
6145,90.0,3.0
6146,84.0,1.0
6147,70.0,0.0
6148,75.0,1.0
6149,73.0,3.0
6150,58.0,3.0
6151,80.0,1.0
6152,83.0,0.0
6153,83.0,3.0
6154,76.0,0.0
6155,71.0,3.0
6156,72.0,1.0
6157,80.0,3.0
6158,87.0,2.0
6159,87.0,0.0
6160,90.0,0.0
6160,,
6161,80.0,2.0
6162,81.0,1.0
6163,72.0,2.0
6164,72.0,1.0
6165,81.0,0.0
6166,77.0,1.0
6167,86.0,2.0
6168,77.0,3.0
6169,78.0,3.0
6170,82.0,2.0
6171,82.0,3.0
6172,74.0,2.0
6173,81.0,3.0
6174,81.0,1.0
6175,89.0,0.0
6176,73.0,2.0
6177,86.0,2.0
6178,84.0,3.0
6179,80.0,2.0
6180,86.0,3.0
6180,,
6181,70.0,0.0
6182,85.0,1.0
6183,94.0,2.0
6184,70.0,1.0
6185,86.0,3.0
6186,83.0,2.0
6187,84.0,1.0
6188,66.0,1.0
6189,70.0,3.0
6190,71.0,3.0
6191,92.0,3.0
6192,77.0,0.0
6193,79.0,2.0
6194,72.0,1.0
6195,68.0,1.0
6196,75.0,0.0
6197,87.0,0.0
6198,88.0,2.0
6199,82.0,0.0
6200,80.0,3.0
6200,,
6201,86.0,1.0
6202,75.0,3.0
6203,86.0,1.0
6204,94.0,1.0
6205,76.0,2.0
6206,85.0,3.0
6207,77.0,0.0
6208,74.0,1.0
6209,80.0,0.0
6210,77.0,1.0
6211,80.0,3.0
6212,90.0,2.0
6213,71.0,2.0
6214,68.0,2.0
6215,81.0,0.0
6216,76.0,1.0
6217,77.0,3.0
6218,77.0,0.0
6219,80.0,2.0
6220,75.0,1.0
6220,,
6221,77.0,0.0
6222,73.0,3.0
6223,87.0,2.0
6224,87.0,3.0
6225,83.0,0.0
6226,69.0,0.0
6227,73.0,2.0
6228,68.0,1.0
6229,78.0,2.0
6230,67.0,1.0
6231,86.0,0.0
6232,86.0,1.0
6233,74.0,2.0
6234,74.0,3.0
6235,92.0,0.0
6236,75.0,2.0
6237,69.0,1.0
6238,75.0,2.0
6239,81.0,2.0
6240,80.0,3.0
6240,,
6241,73.0,1.0
6242,89.0,2.0
6243,75.0,3.0
6244,92.0,1.0
6245,76.0,1.0
6246,82.0,0.0
6247,80.0,2.0
6248,82.0,3.0
6249,80.0,3.0
6250,73.0,0.0
6251,64.0,1.0
6252,69.0,0.0
6253,84.0,1.0
6254,78.0,0.0
6255,81.0,0.0
6256,87.0,3.0
6257,78.0,1.0
6258,87.0,3.0
6259,76.0,2.0
6260,89.0,0.0
6260,,
6261,84.0,0.0
6262,84.0,1.0
6263,80.0,1.0
6264,89.0,1.0
6265,82.0,0.0
6266,89.0,1.0
6267,91.0,3.0
6268,67.0,0.0
6269,80.0,1.0
6270,89.0,2.0
6271,85.0,2.0
6272,88.0,1.0
6273,78.0,1.0
6274,77.0,0.0
6275,87.0,1.0
6276,76.0,0.0
6277,83.0,1.0
6278,84.0,1.0
6279,81.0,0.0
6280,72.0,2.0
6280,,
6281,66.0,2.0
6282,91.0,1.0
6283,84.0,0.0
6284,88.0,0.0
6285,77.0,3.0
6286,84.0,2.0
6287,81.0,2.0
6288,87.0,2.0
6289,79.0,3.0
6290,66.0,3.0
6291,98.0,3.0
6292,87.0,0.0
6293,80.0,2.0
6294,87.0,3.0
6295,87.0,0.0
6296,88.0,1.0
6297,68.0,3.0
6298,77.0,3.0
6299,81.0,1.0
6300,83.0,1.0
6300,,
6301,75.0,2.0
6302,85.0,1.0
6303,73.0,2.0
6304,77.0,3.0
6305,69.0,0.0
6306,78.0,1.0
